SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
MIDCAP50,20040101,-,-,-,1000.00,36177665,29307608,0
MIDCAP50,20040102,-,-,-,1028.25,38498817,27642621,0
MIDCAP50,20040105,-,-,-,1024.37,35192512,32781458,0
MIDCAP50,20040106,-,-,-,1007.26,41173273,34696255,0
MIDCAP50,20040107,-,-,-,982.49,29396473,34155980,0
MIDCAP50,20040108,-,-,-,1007.53,27514265,34270962,0
MIDCAP50,20040109,-,-,-,1020.28,44399785,38027737,0
MIDCAP50,20040112,-,-,-,1011.17,30293872,35747612,0
MIDCAP50,20040113,-,-,-,1017.38,31366545,24534384,0
MIDCAP50,20040114,-,-,-,1030.82,38607570,25438555,0
MIDCAP50,20040115,-,-,-,1019.91,42170850,28509896,0
MIDCAP50,20040116,-,-,-,993.70,31596742,26786911,0
MIDCAP50,20040119,-,-,-,999.64,25980549,23984460,0
MIDCAP50,20040120,-,-,-,984.73,24407827,23388725,0
MIDCAP50,20040121,-,-,-,910.71,27652187,22972801,0
MIDCAP50,20040122,-,-,-,882.46,31266652,25910318,0
MIDCAP50,20040123,-,-,-,925.24,28707340,21063673,0
MIDCAP50,20040127,-,-,-,954.91,22639003,18673917,0
MIDCAP50,20040128,-,-,-,934.31,31168102,23969018,0
MIDCAP50,20040129,-,-,-,929.00,28267203,24106393,0
MIDCAP50,20040130,-,-,-,900.66,22448024,18683037,0
MIDCAP50,20040203,-,-,-,863.32,24836438,19849947,0
MIDCAP50,20040204,-,-,-,891.79,25274380,19328991,0
MIDCAP50,20040205,-,-,-,899.89,23600438,21495666,0
MIDCAP50,20040206,-,-,-,909.86,20757416,15101249,0
MIDCAP50,20040209,-,-,-,933.44,22826950,18538850,0
MIDCAP50,20040210,-,-,-,935.31,23178439,21315228,0
MIDCAP50,20040211,-,-,-,945.49,25692093,14339531,0
MIDCAP50,20040212,-,-,-,961.76,33799580,23483160,0
MIDCAP50,20040213,-,-,-,968.39,24330934,19738111,0
MIDCAP50,20040216,-,-,-,977.27,22734643,17794668,0
MIDCAP50,20040217,-,-,-,976.23,18535697,14010212,0
MIDCAP50,20040218,-,-,-,975.95,16567852,13086109,0
MIDCAP50,20040219,-,-,-,952.66,19308553,13754617,0
MIDCAP50,20040220,-,-,-,949.54,19063157,15872814,0
MIDCAP50,20040223,-,-,-,928.24,15872000,11855004,0
MIDCAP50,20040224,-,-,-,928.78,14734562,12365921,0
MIDCAP50,20040225,-,-,-,920.02,15357569,10909097,0
MIDCAP50,20040226,-,-,-,912.89,17698502,11350297,0
MIDCAP50,20040227,-,-,-,922.42,15242305,9391617,0
MIDCAP50,20040301,-,-,-,938.64,16155060,8428884,0
MIDCAP50,20040303,-,-,-,936.81,15854073,11219714,0
MIDCAP50,20040304,-,-,-,930.82,13043768,11692736,0
MIDCAP50,20040305,-,-,-,934.91,13955899,9803112,0
MIDCAP50,20040308,-,-,-,952.52,20258796,14676023,0
MIDCAP50,20040309,-,-,-,945.76,21830379,15072935,0
MIDCAP50,20040310,-,-,-,934.28,15591475,9851539,0
MIDCAP50,20040311,-,-,-,919.52,11372831,10585068,0
MIDCAP50,20040312,-,-,-,921.40,15135741,8617841,0
MIDCAP50,20040315,-,-,-,894.80,15061973,8796959,0
MIDCAP50,20040316,-,-,-,878.68,14696825,9037578,0
MIDCAP50,20040317,-,-,-,886.00,17718606,9510771,0
MIDCAP50,20040318,-,-,-,871.98,22579180,8513638,0
MIDCAP50,20040319,-,-,-,879.59,20855505,7859559,0
MIDCAP50,20040322,-,-,-,852.61,17677668,12305330,0
MIDCAP50,20040323,-,-,-,845.24,17381830,10694602,0
MIDCAP50,20040324,-,-,-,850.34,16995556,10569362,0
MIDCAP50,20040325,-,-,-,859.62,20941821,11275138,0
MIDCAP50,20040326,-,-,-,889.79,22175093,28912998,0
MIDCAP50,20040329,-,-,-,908.22,21093745,17676035,0
MIDCAP50,20040330,-,-,-,915.99,22958827,16785197,0
MIDCAP50,20040331,-,-,-,923.27,18915392,14459009,0
MIDCAP50,20040401,-,-,-,948.42,25875189,18643312,0
MIDCAP50,20040402,-,-,-,955.81,28056795,42233461,0
MIDCAP50,20040405,-,-,-,970.92,22961135,70223611,0
MIDCAP50,20040406,-,-,-,963.40,17382405,54842660,0
MIDCAP50,20040407,-,-,-,964.80,14351092,44511551,0
MIDCAP50,20040408,-,-,-,977.75,24258938,43345541,0
MIDCAP50,20040412,-,-,-,983.63,15907291,45429109,0
MIDCAP50,20040413,-,-,-,1000.79,30171418,40637338,0
MIDCAP50,20040415,-,-,-,1019.20,43771248,44655280,0
MIDCAP50,20040416,-,-,-,1024.18,30783123,42940913,0
MIDCAP50,20040417,-,-,-,1036.21,20272135,32480761,0
MIDCAP50,20040419,-,-,-,1023.91,39615831,65938733,0
MIDCAP50,20040420,-,-,-,1021.90,30122609,42615266,0
MIDCAP50,20040421,-,-,-,1040.56,34041020,39068951,0
MIDCAP50,20040422,-,-,-,1063.53,39449450,40575628,0
MIDCAP50,20040423,-,-,-,1068.36,42980835,40450189,0
MIDCAP50,20040427,-,-,-,1015.20,35838636,32995145,0
MIDCAP50,20040428,-,-,-,1016.69,42764899,41718895,0
MIDCAP50,20040429,-,-,-,1025.86,41655583,34396213,0
MIDCAP50,20040430,-,-,-,1027.44,30095692,25062806,0
MIDCAP50,20040503,-,-,-,1003.25,31080655,35736831,0
MIDCAP50,20040504,-,-,-,1038.03,42682894,36991259,0
MIDCAP50,20040505,-,-,-,1046.22,41231245,31572364,0
MIDCAP50,20040506,-,-,-,1070.29,53586503,28321344,0
MIDCAP50,20040507,-,-,-,1062.11,54090197,31388140,0
MIDCAP50,20040510,-,-,-,1044.16,38668391,23867429,0
MIDCAP50,20040511,-,-,-,988.26,34485081,24239452,0
MIDCAP50,20040512,-,-,-,996.11,39967638,37790025,0
MIDCAP50,20040513,-,-,-,997.86,56247506,51972019,0
MIDCAP50,20040514,-,-,-,891.61,57266794,48763141,0
MIDCAP50,20040517,-,-,-,787.42,34417691,28378421,0
MIDCAP50,20040518,-,-,-,853.87,33069879,34368078,0
MIDCAP50,20040519,-,-,-,905.71,37122340,38320512,0
MIDCAP50,20040520,-,-,-,909.45,33641604,30870260,0
MIDCAP50,20040521,-,-,-,898.49,26136907,26276346,0
MIDCAP50,20040524,-,-,-,918.23,24115391,22321152,0
MIDCAP50,20040525,-,-,-,910.33,25839552,22799582,0
MIDCAP50,20040526,-,-,-,924.05,28432212,14052362,0
MIDCAP50,20040527,-,-,-,914.72,22235645,14025551,0
MIDCAP50,20040528,-,-,-,876.52,25281962,19755440,0
MIDCAP50,20040531,-,-,-,834.70,25120467,21758597,0
MIDCAP50,20040601,-,-,-,857.20,21583993,16016751,0
MIDCAP50,20040602,-,-,-,868.85,21089257,18799289,0
MIDCAP50,20040603,-,-,-,851.70,29288125,37675349,0
MIDCAP50,20040604,-,-,-,851.12,19193195,18504106,0
MIDCAP50,20040607,-,-,-,860.00,22489276,21076689,0
MIDCAP50,20040608,-,-,-,860.21,22415539,14140061,0
MIDCAP50,20040609,-,-,-,869.86,27542322,18442094,0
MIDCAP50,20040610,-,-,-,872.83,19024114,14110975,0
MIDCAP50,20040611,-,-,-,856.63,26675333,15456403,0
MIDCAP50,20040614,-,-,-,827.54,19726068,16275179,0
MIDCAP50,20040615,-,-,-,832.00,19967749,21941062,0
MIDCAP50,20040616,-,-,-,833.86,20776275,18475965,0
MIDCAP50,20040617,-,-,-,830.52,18141004,17252656,0
MIDCAP50,20040618,-,-,-,823.23,21881633,18986145,0
MIDCAP50,20040621,-,-,-,807.57,19485788,16133366,0
MIDCAP50,20040622,-,-,-,800.79,15743064,17056681,0
MIDCAP50,20040623,-,-,-,780.48,15808368,15579322,0
MIDCAP50,20040624,-,-,-,784.26,19634010,18078062,0
MIDCAP50,20040625,-,-,-,796.45,20898181,16224005,0
MIDCAP50,20040628,-,-,-,815.28,29815631,16919715,0
MIDCAP50,20040629,-,-,-,820.25,33972083,26487838,0
MIDCAP50,20040630,-,-,-,813.42,22188557,22149905,0
MIDCAP50,20040701,-,-,-,825.95,21852707,21500173,0
MIDCAP50,20040702,-,-,-,827.10,21401284,24473336,0
MIDCAP50,20040705,-,-,-,817.54,15521299,16199379,0
MIDCAP50,20040706,-,-,-,819.39,18882023,12588250,0
MIDCAP50,20040707,-,-,-,822.20,21582250,14341879,0
MIDCAP50,20040708,-,-,-,807.88,54124053,23727590,0
MIDCAP50,20040709,-,-,-,823.05,31125665,17236195,0
MIDCAP50,20040712,-,-,-,827.85,21643975,17692655,0
MIDCAP50,20040713,-,-,-,822.87,15960912,15679875,0
MIDCAP50,20040714,-,-,-,824.61,24769415,18296682,0
MIDCAP50,20040715,-,-,-,830.49,30602029,20155105,0
MIDCAP50,20040716,-,-,-,843.52,31980456,21423760,0
MIDCAP50,20040719,-,-,-,851.40,37458469,19524991,0
MIDCAP50,20040720,-,-,-,846.13,22098875,18796303,0
MIDCAP50,20040721,-,-,-,847.85,23209464,15278473,0
MIDCAP50,20040722,-,-,-,856.25,39722566,39775127,0
MIDCAP50,20040723,-,-,-,860.62,31807468,22634525,0
MIDCAP50,20040726,-,-,-,863.80,27699827,16946716,0
MIDCAP50,20040727,-,-,-,850.77,20187666,15765924,0
MIDCAP50,20040728,-,-,-,843.74,15632713,12894975,0
MIDCAP50,20040729,-,-,-,850.80,20364318,33312474,0
MIDCAP50,20040730,-,-,-,855.87,25473667,20847259,0
MIDCAP50,20040802,-,-,-,854.51,20772554,15329601,0
MIDCAP50,20040803,-,-,-,856.18,26573956,27104962,0
MIDCAP50,20040804,-,-,-,860.76,19613732,22434919,0
MIDCAP50,20040805,-,-,-,873.87,23476253,24595579,0
MIDCAP50,20040806,-,-,-,870.27,42025175,24153995,0
MIDCAP50,20040809,-,-,-,875.68,45553849,17162092,0
MIDCAP50,20040810,-,-,-,876.65,37790359,16699171,0
MIDCAP50,20040811,-,-,-,859.30,31768683,17050900,0
MIDCAP50,20040812,-,-,-,849.34,24635137,15908619,0
MIDCAP50,20040813,-,-,-,852.33,27367359,17158183,0
MIDCAP50,20040816,-,-,-,849.99,19273851,10412826,0
MIDCAP50,20040817,-,-,-,862.69,34352996,15305672,0
MIDCAP50,20040818,-,-,-,855.88,34460181,16057811,0
MIDCAP50,20040819,-,-,-,863.06,23656529,13080064,0
MIDCAP50,20040820,-,-,-,857.39,20050779,11381279,0
MIDCAP50,20040823,-,-,-,848.12,19386927,9730631,0
MIDCAP50,20040824,-,-,-,857.59,25036287,11958578,0
MIDCAP50,20040825,-,-,-,864.34,36943660,23817700,0
