SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NSENIFTY,19941107,0.00,0.00,0.00,1283.38,-,64355,0
NSENIFTY,19941108,0.00,0.00,0.00,1281.00,-,79005,0
NSENIFTY,19941109,0.00,0.00,0.00,1258.68,-,83720,0
NSENIFTY,19941110,0.00,0.00,0.00,1240.92,-,83650,0
NSENIFTY,19941111,0.00,0.00,0.00,1223.41,-,79935,0
NSENIFTY,19941114,0.00,0.00,0.00,1210.29,-,48350,0
NSENIFTY,19941115,0.00,0.00,0.00,1208.00,-,89765,0
NSENIFTY,19941116,0.00,0.00,0.00,1231.93,-,106140,0
NSENIFTY,19941117,0.00,0.00,0.00,1246.67,-,160815,0
NSENIFTY,19941121,0.00,0.00,0.00,1247.72,-,91210,0
NSENIFTY,19941122,0.00,0.00,0.00,1235.57,-,87025,0
NSENIFTY,19941123,0.00,0.00,0.00,1220.84,-,83890,0
NSENIFTY,19941124,0.00,0.00,0.00,1229.59,-,70140,0
NSENIFTY,19941125,0.00,0.00,0.00,1245.90,-,82730,0
NSENIFTY,19941129,0.00,0.00,0.00,1252.16,-,195840,0
NSENIFTY,19941130,0.00,0.00,0.00,1245.75,-,116465,0
NSENIFTY,19941201,0.00,0.00,0.00,1240.14,-,145400,0
NSENIFTY,19941202,0.00,0.00,0.00,1232.51,-,85565,0
NSENIFTY,19941205,0.00,0.00,0.00,1229.31,-,107240,0
NSENIFTY,19941206,0.00,0.00,0.00,1215.20,-,73725,0
NSENIFTY,19941207,0.00,0.00,0.00,1194.50,-,74590,0
NSENIFTY,19941208,0.00,0.00,0.00,1176.99,-,66285,0
NSENIFTY,19941209,0.00,0.00,0.00,1181.70,-,72865,0
NSENIFTY,19941212,0.00,0.00,0.00,1153.25,-,78750,0
NSENIFTY,19941213,0.00,0.00,0.00,1136.25,-,114390,0
NSENIFTY,19941214,0.00,0.00,0.00,1146.77,-,134130,0
NSENIFTY,19941215,0.00,0.00,0.00,1161.26,-,119445,0
NSENIFTY,19941216,0.00,0.00,0.00,1177.51,-,213830,0
NSENIFTY,19941219,0.00,0.00,0.00,1173.33,-,56190,0
NSENIFTY,19941220,0.00,0.00,0.00,1171.28,-,110905,0
NSENIFTY,19941221,0.00,0.00,0.00,1176.85,-,80885,0
NSENIFTY,19941222,0.00,0.00,0.00,1172.46,-,46215,0
NSENIFTY,19941223,0.00,0.00,0.00,1182.28,-,110715,0
NSENIFTY,19950102,0.00,0.00,0.00,1182.14,-,36790,0
NSENIFTY,19950103,0.00,0.00,0.00,1176.82,-,36910,0
NSENIFTY,19950104,0.00,0.00,0.00,1163.72,-,75400,0
NSENIFTY,19950105,0.00,0.00,0.00,1150.02,-,82590,0
NSENIFTY,19950106,0.00,0.00,0.00,1130.36,-,131135,0
NSENIFTY,19950109,0.00,0.00,0.00,1112.10,-,291000,0
NSENIFTY,19950110,0.00,0.00,0.00,1079.20,-,384610,0
NSENIFTY,19950111,0.00,0.00,0.00,1067.58,-,189055,0
NSENIFTY,19950112,0.00,0.00,0.00,1066.19,-,400385,0
NSENIFTY,19950113,0.00,0.00,0.00,1074.43,-,181880,0
NSENIFTY,19950116,0.00,0.00,0.00,1087.80,-,163135,0
NSENIFTY,19950117,0.00,0.00,0.00,1084.08,-,283960,0
NSENIFTY,19950118,0.00,0.00,0.00,1091.21,-,96070,0
NSENIFTY,19950119,0.00,0.00,0.00,1091.57,-,86865,0
NSENIFTY,19950120,0.00,0.00,0.00,1075.59,-,185585,0
NSENIFTY,19950123,0.00,0.00,0.00,1041.78,-,189675,0
NSENIFTY,19950124,0.00,0.00,0.00,1019.20,-,307315,0
NSENIFTY,19950125,0.00,0.00,0.00,1030.01,-,411205,0
NSENIFTY,19950127,0.00,0.00,0.00,1043.59,-,335580,0
NSENIFTY,19950130,0.00,0.00,0.00,1058.60,-,466945,0
NSENIFTY,19950131,0.00,0.00,0.00,1071.23,-,368190,0
NSENIFTY,19950201,0.00,0.00,0.00,1061.76,-,405375,0
NSENIFTY,19950202,0.00,0.00,0.00,1066.09,-,458960,0
NSENIFTY,19950203,0.00,0.00,0.00,1076.29,-,447270,0
NSENIFTY,19950206,0.00,0.00,0.00,1061.72,-,295765,0
NSENIFTY,19950207,0.00,0.00,0.00,1052.76,-,390895,0
NSENIFTY,19950208,0.00,0.00,0.00,1042.46,-,159815,0
NSENIFTY,19950209,0.00,0.00,0.00,1045.22,-,449295,0
NSENIFTY,19950210,0.00,0.00,0.00,1037.16,-,282280,0
NSENIFTY,19950213,0.00,0.00,0.00,1029.89,-,275140,0
NSENIFTY,19950214,0.00,0.00,0.00,1032.63,-,260680,0
NSENIFTY,19950215,0.00,0.00,0.00,1024.11,-,315850,0
NSENIFTY,19950216,0.00,0.00,0.00,1002.49,-,283465,0
NSENIFTY,19950217,0.00,0.00,0.00,992.15,-,321095,0
NSENIFTY,19950220,0.00,0.00,0.00,986.46,-,147490,0
NSENIFTY,19950221,0.00,0.00,0.00,960.98,-,350730,0
NSENIFTY,19950222,0.00,0.00,0.00,948.97,-,297935,0
NSENIFTY,19950223,0.00,0.00,0.00,988.48,-,672805,0
NSENIFTY,19950224,0.00,0.00,0.00,1021.85,-,750230,0
NSENIFTY,19950228,0.00,0.00,0.00,1014.72,-,694260,0
NSENIFTY,19950301,0.00,0.00,0.00,1027.68,-,751875,0
NSENIFTY,19950302,0.00,0.00,0.00,1051.80,-,739670,0
NSENIFTY,19950303,0.00,0.00,0.00,1057.96,-,647010,0
NSENIFTY,19950306,0.00,0.00,0.00,1058.46,-,359650,0
NSENIFTY,19950307,0.00,0.00,0.00,1051.67,-,530610,0
NSENIFTY,19950308,0.00,0.00,0.00,1043.18,-,518300,0
NSENIFTY,19950309,0.00,0.00,0.00,1043.92,-,573625,0
NSENIFTY,19950310,0.00,0.00,0.00,1060.18,-,514670,0
NSENIFTY,19950313,0.00,0.00,0.00,1024.92,-,1026610,0
NSENIFTY,19950314,0.00,0.00,0.00,1042.42,-,677090,0
NSENIFTY,19950315,0.00,0.00,0.00,1050.68,-,2133050,0
NSENIFTY,19950316,0.00,0.00,0.00,1009.56,-,1071070,0
NSENIFTY,19950323,0.00,0.00,0.00,988.53,-,253685,0
NSENIFTY,19950324,0.00,0.00,0.00,988.65,-,380195,0
NSENIFTY,19950327,0.00,0.00,0.00,995.40,-,351455,0
NSENIFTY,19950328,0.00,0.00,0.00,999.79,-,635130,0
NSENIFTY,19950329,0.00,0.00,0.00,995.62,-,349065,0
NSENIFTY,19950330,0.00,0.00,0.00,995.24,-,286710,0
NSENIFTY,19950331,0.00,0.00,0.00,990.24,-,433310,0
NSENIFTY,19950403,0.00,0.00,0.00,1005.37,-,364140,0
NSENIFTY,19950404,0.00,0.00,0.00,1022.45,-,602525,0
NSENIFTY,19950407,0.00,0.00,0.00,1049.70,-,501095,0
NSENIFTY,19950410,0.00,0.00,0.00,1047.08,-,424515,0
NSENIFTY,19950417,0.00,0.00,0.00,1047.63,-,295515,0
NSENIFTY,19950418,0.00,0.00,0.00,1031.31,-,399335,0
NSENIFTY,19950419,0.00,0.00,0.00,1020.37,-,469305,0
NSENIFTY,19950420,0.00,0.00,0.00,1008.78,-,348565,0
NSENIFTY,19950421,0.00,0.00,0.00,1012.71,-,362145,0
NSENIFTY,19950424,0.00,0.00,0.00,997.73,-,251500,0
NSENIFTY,19950425,0.00,0.00,0.00,982.15,-,484550,0
NSENIFTY,19950426,0.00,0.00,0.00,979.21,-,511210,0
NSENIFTY,19950427,0.00,0.00,0.00,963.54,-,759835,0
NSENIFTY,19950428,0.00,0.00,0.00,941.83,-,992180,0
NSENIFTY,19950502,0.00,0.00,0.00,908.64,-,895340,0
NSENIFTY,19950503,0.00,0.00,0.00,919.28,-,1222595,0
NSENIFTY,19950504,0.00,0.00,0.00,935.04,-,1168075,0
NSENIFTY,19950505,0.00,0.00,0.00,963.71,-,952240,0
NSENIFTY,19950508,0.00,0.00,0.00,964.21,-,816550,0
NSENIFTY,19950509,0.00,0.00,0.00,966.16,-,919100,0
NSENIFTY,19950510,0.00,0.00,0.00,960.98,-,578295,0
NSENIFTY,19950512,0.00,0.00,0.00,949.96,-,972365,0
NSENIFTY,19950515,0.00,0.00,0.00,941.61,-,498160,0
NSENIFTY,19950516,0.00,0.00,0.00,946.95,-,652730,0
NSENIFTY,19950517,0.00,0.00,0.00,963.57,-,1795955,0
NSENIFTY,19950518,0.00,0.00,0.00,979.98,-,1696995,0
NSENIFTY,19950519,0.00,0.00,0.00,993.70,-,2063300,0
NSENIFTY,19950522,0.00,0.00,0.00,976.93,-,1297605,0
NSENIFTY,19950523,0.00,0.00,0.00,971.64,-,1733250,0
NSENIFTY,19950524,0.00,0.00,0.00,965.63,-,1363230,0
NSENIFTY,19950525,0.00,0.00,0.00,959.98,-,1268200,0
NSENIFTY,19950526,0.00,0.00,0.00,965.89,-,1325720,0
NSENIFTY,19950529,0.00,0.00,0.00,971.49,-,939055,0
NSENIFTY,19950530,0.00,0.00,0.00,975.37,-,1162325,0
NSENIFTY,19950531,0.00,0.00,0.00,997.40,-,1848565,0
NSENIFTY,19950601,0.00,0.00,0.00,1012.16,-,2351925,0
NSENIFTY,19950602,0.00,0.00,0.00,1008.00,-,3731620,0
NSENIFTY,19950605,0.00,0.00,0.00,1007.44,-,1859920,0
NSENIFTY,19950606,0.00,0.00,0.00,1016.21,-,2084740,0
NSENIFTY,19950607,0.00,0.00,0.00,1012.86,-,1951615,0
NSENIFTY,19950608,0.00,0.00,0.00,1004.12,-,1861715,0
NSENIFTY,19950609,0.00,0.00,0.00,998.11,-,2000460,0
NSENIFTY,19950612,0.00,0.00,0.00,993.45,-,1780325,0
NSENIFTY,19950613,0.00,0.00,0.00,986.89,-,2384265,0
NSENIFTY,19950614,0.00,0.00,0.00,991.82,-,1534855,0
NSENIFTY,19950615,0.00,0.00,0.00,987.31,-,1152380,0
NSENIFTY,19950616,0.00,0.00,0.00,997.37,-,1696840,0
NSENIFTY,19950619,0.00,0.00,0.00,1002.52,-,851720,0
NSENIFTY,19950620,0.00,0.00,0.00,1008.72,-,1536830,0
NSENIFTY,19950621,0.00,0.00,0.00,1005.39,-,1896880,0
NSENIFTY,19950622,0.00,0.00,0.00,998.87,-,1950485,0
NSENIFTY,19950623,0.00,0.00,0.00,988.58,-,1542345,0
NSENIFTY,19950626,0.00,0.00,0.00,971.64,-,1173430,0
NSENIFTY,19950627,0.00,0.00,0.00,966.47,-,2280815,0
NSENIFTY,19950628,0.00,0.00,0.00,976.91,-,1560105,0
NSENIFTY,19950629,0.00,0.00,0.00,973.19,-,1193820,0
NSENIFTY,19950630,0.00,0.00,0.00,961.23,-,1104925,0
NSENIFTY,19950703,0.00,0.00,0.00,938.50,-,916355,0
NSENIFTY,19950704,0.00,0.00,0.00,932.80,-,1614595,0
NSENIFTY,19950705,0.00,0.00,0.00,931.33,-,1712265,0
NSENIFTY,19950706,0.00,0.00,0.00,932.66,-,1288965,0
NSENIFTY,19950707,0.00,0.00,0.00,940.06,-,1140230,0
NSENIFTY,19950710,0.00,0.00,0.00,943.25,-,1196280,0
NSENIFTY,19950711,0.00,0.00,0.00,947.68,-,1914640,0
NSENIFTY,19950712,0.00,0.00,0.00,961.06,-,1089880,0
NSENIFTY,19950713,0.00,0.00,0.00,970.26,-,737520,0
NSENIFTY,19950714,0.00,0.00,0.00,983.65,-,1421360,0
NSENIFTY,19950717,0.00,0.00,0.00,999.83,-,1300515,0
NSENIFTY,19950718,0.00,0.00,0.00,1000.16,-,1488545,0
NSENIFTY,19950719,0.00,0.00,0.00,1003.41,-,1550465,0
NSENIFTY,19950720,0.00,0.00,0.00,1012.51,-,1738460,0
NSENIFTY,19950721,0.00,0.00,0.00,1012.02,-,1942840,0
NSENIFTY,19950725,0.00,0.00,0.00,1032.85,-,2434360,0
NSENIFTY,19950726,0.00,0.00,0.00,1040.59,-,4108380,0
NSENIFTY,19950727,0.00,0.00,0.00,1039.27,-,2947835,0
NSENIFTY,19950728,0.00,0.00,0.00,1008.86,-,3292335,0
NSENIFTY,19950731,0.00,0.00,0.00,994.25,-,2772490,0
NSENIFTY,19950801,0.00,0.00,0.00,993.50,-,3035040,0
NSENIFTY,19950802,0.00,0.00,0.00,1007.57,-,2434955,0
NSENIFTY,19950803,0.00,0.00,0.00,989.05,-,4736640,0
NSENIFTY,19950804,0.00,0.00,0.00,993.44,-,3245230,0
NSENIFTY,19950807,0.00,0.00,0.00,991.94,-,2699090,0
NSENIFTY,19950808,0.00,0.00,0.00,988.84,-,3492395,0
NSENIFTY,19950809,0.00,0.00,0.00,992.77,-,1680465,0
NSENIFTY,19950811,0.00,0.00,0.00,988.92,-,1268255,0
NSENIFTY,19950814,0.00,0.00,0.00,984.99,-,1565160,0
NSENIFTY,19950816,0.00,0.00,0.00,988.75,-,1353765,0
NSENIFTY,19950817,0.00,0.00,0.00,994.56,-,1458255,0
NSENIFTY,19950821,0.00,0.00,0.00,995.96,-,1529830,0
NSENIFTY,19950822,0.00,0.00,0.00,996.36,-,1278130,0
NSENIFTY,19950824,0.00,0.00,0.00,988.38,-,1392465,0
NSENIFTY,19950825,0.00,0.00,0.00,977.43,-,1132355,0
NSENIFTY,19950828,0.00,0.00,0.00,967.43,-,1523325,0
NSENIFTY,19950831,0.00,0.00,0.00,971.74,-,1116585,0
NSENIFTY,19950901,0.00,0.00,0.00,971.34,-,873815,0
NSENIFTY,19950905,0.00,0.00,0.00,960.68,-,1592880,0
NSENIFTY,19950906,0.00,0.00,0.00,967.25,-,3210575,0
NSENIFTY,19950907,0.00,0.00,0.00,968.03,-,2911690,0
NSENIFTY,19950908,0.00,0.00,0.00,972.33,-,1155640,0
NSENIFTY,19950911,0.00,0.00,0.00,973.59,-,984935,0
NSENIFTY,19950912,0.00,0.00,0.00,970.72,-,1816365,0
NSENIFTY,19950913,0.00,0.00,0.00,967.98,-,1753635,0
NSENIFTY,19950914,0.00,0.00,0.00,971.94,-,815415,0
NSENIFTY,19950915,0.00,0.00,0.00,974.59,-,553955,0
NSENIFTY,19950918,0.00,0.00,0.00,974.28,-,779825,0
NSENIFTY,19950919,0.00,0.00,0.00,976.04,-,921205,0
NSENIFTY,19950920,0.00,0.00,0.00,981.53,-,1199545,0
NSENIFTY,19950921,0.00,0.00,0.00,987.40,-,1293070,0
NSENIFTY,19950922,0.00,0.00,0.00,996.30,-,1502370,0
NSENIFTY,19950925,0.00,0.00,0.00,1009.93,-,1256450,0
NSENIFTY,19950926,0.00,0.00,0.00,1018.88,-,1727130,0
NSENIFTY,19950927,0.00,0.00,0.00,1003.20,-,1483890,0
NSENIFTY,19950928,0.00,0.00,0.00,1001.94,-,863640,0
NSENIFTY,19950929,0.00,0.00,0.00,1011.97,-,1218410,0
NSENIFTY,19951004,0.00,0.00,0.00,1027.56,-,862910,0
NSENIFTY,19951005,0.00,0.00,0.00,1033.53,-,3420280,0
NSENIFTY,19951006,0.00,0.00,0.00,1044.31,-,3130055,0
NSENIFTY,19951009,0.00,0.00,0.00,1042.13,-,1797070,0
NSENIFTY,19951010,0.00,0.00,0.00,1034.18,-,2340415,0
NSENIFTY,19951011,0.00,0.00,0.00,1037.09,-,3824240,0
NSENIFTY,19951012,0.00,0.00,0.00,1032.98,-,2868515,0
NSENIFTY,19951013,0.00,0.00,0.00,1036.38,-,2048295,0
NSENIFTY,19951016,0.00,0.00,0.00,1035.08,-,1343400,0
NSENIFTY,19951017,0.00,0.00,0.00,1033.07,-,2464735,0
NSENIFTY,19951018,0.00,0.00,0.00,1032.44,-,2802340,0
NSENIFTY,19951019,0.00,0.00,0.00,1022.27,-,2001035,0
NSENIFTY,19951020,0.00,0.00,0.00,1014.95,-,2378335,0
NSENIFTY,19951023,0.00,0.00,0.00,1006.56,-,1598020,0
NSENIFTY,19951026,0.00,0.00,0.00,985.77,-,3913125,0
