SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYGROWSECT15,20090101,-,-,-,1000.00,-,0,0
NIFTYGROWSECT15,20090102,-,-,-,997.05,-,0,0
NIFTYGROWSECT15,20090105,-,-,-,1005.84,-,0,0
NIFTYGROWSECT15,20090106,-,-,-,1006.84,-,0,0
NIFTYGROWSECT15,20090107,-,-,-,993.31,-,0,0
NIFTYGROWSECT15,20090109,-,-,-,1005.66,-,0,0
NIFTYGROWSECT15,20090112,-,-,-,983.83,-,0,0
NIFTYGROWSECT15,20090113,-,-,-,993.54,-,0,0
NIFTYGROWSECT15,20090114,-,-,-,1011.03,-,0,0
NIFTYGROWSECT15,20090115,-,-,-,987.11,-,0,0
NIFTYGROWSECT15,20090116,-,-,-,991.72,-,0,0
NIFTYGROWSECT15,20090119,-,-,-,991.51,-,0,0
NIFTYGROWSECT15,20090120,-,-,-,978.18,-,0,0
NIFTYGROWSECT15,20090121,-,-,-,971.39,-,0,0
NIFTYGROWSECT15,20090122,-,-,-,959.14,-,0,0
NIFTYGROWSECT15,20090123,-,-,-,945.31,-,0,0
NIFTYGROWSECT15,20090127,-,-,-,962.87,-,0,0
NIFTYGROWSECT15,20090128,-,-,-,987.04,-,0,0
NIFTYGROWSECT15,20090129,-,-,-,979.64,-,0,0
NIFTYGROWSECT15,20090130,-,-,-,990.32,-,0,0
NIFTYGROWSECT15,20090202,-,-,-,970.41,-,0,0
NIFTYGROWSECT15,20090203,-,-,-,976.03,-,0,0
NIFTYGROWSECT15,20090204,-,-,-,975.98,-,0,0
NIFTYGROWSECT15,20090205,-,-,-,966.76,-,0,0
NIFTYGROWSECT15,20090206,-,-,-,979.05,-,0,0
NIFTYGROWSECT15,20090209,-,-,-,995.94,-,0,0
NIFTYGROWSECT15,20090210,-,-,-,1003.44,-,0,0
NIFTYGROWSECT15,20090211,-,-,-,993.74,-,0,0
NIFTYGROWSECT15,20090212,-,-,-,985.83,-,0,0
