SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTY50VALUE20,20090101,-,-,-,1000.00,-,0,0
NIFTY50VALUE20,20090102,-,-,-,1000.65,-,0,0
NIFTY50VALUE20,20090105,-,-,-,1034.57,-,0,0
NIFTY50VALUE20,20090106,-,-,-,1042.41,-,0,0
NIFTY50VALUE20,20090107,-,-,-,999.82,-,0,0
NIFTY50VALUE20,20090109,-,-,-,995.55,-,0,0
NIFTY50VALUE20,20090112,-,-,-,964.08,-,0,0
NIFTY50VALUE20,20090113,-,-,-,965.24,-,0,0
NIFTY50VALUE20,20090114,-,-,-,991.21,-,0,0
NIFTY50VALUE20,20090115,-,-,-,951.43,-,0,0
NIFTY50VALUE20,20090116,-,-,-,972.46,-,0,0
NIFTY50VALUE20,20090119,-,-,-,976.66,-,0,0
NIFTY50VALUE20,20090120,-,-,-,952.28,-,0,0
NIFTY50VALUE20,20090121,-,-,-,933.77,-,0,0
NIFTY50VALUE20,20090122,-,-,-,933.53,-,0,0
NIFTY50VALUE20,20090123,-,-,-,909.00,-,0,0
NIFTY50VALUE20,20090127,-,-,-,925.71,-,0,0
NIFTY50VALUE20,20090128,-,-,-,954.96,-,0,0
NIFTY50VALUE20,20090129,-,-,-,956.17,-,0,0
NIFTY50VALUE20,20090130,-,-,-,974.47,-,0,0
NIFTY50VALUE20,20090202,-,-,-,944.59,-,0,0
NIFTY50VALUE20,20090203,-,-,-,953.61,-,0,0
NIFTY50VALUE20,20090204,-,-,-,962.76,-,0,0
NIFTY50VALUE20,20090205,-,-,-,955.17,-,0,0
NIFTY50VALUE20,20090206,-,-,-,979.20,-,0,0
NIFTY50VALUE20,20090209,-,-,-,1005.05,-,0,0
NIFTY50VALUE20,20090210,-,-,-,1005.58,-,0,0
NIFTY50VALUE20,20090211,-,-,-,1004.21,-,0,0
NIFTY50VALUE20,20090212,-,-,-,991.50,-,0,0
NIFTY50VALUE20,20090213,-,-,-,1008.04,-,0,0
NIFTY50VALUE20,20090216,-,-,-,977.21,-,0,0
NIFTY50VALUE20,20090217,-,-,-,947.07,-,0,0
NIFTY50VALUE20,20090218,-,-,-,940.44,-,0,0
NIFTY50VALUE20,20090219,-,-,-,943.86,-,0,0
