SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYCPSE,20040101,-,-,-,700.44,-,0,0
NIFTYCPSE,20040102,-,-,-,746.65,-,0,0
NIFTYCPSE,20040105,-,-,-,764.66,-,0,0
NIFTYCPSE,20040106,-,-,-,739.87,-,0,0
NIFTYCPSE,20040107,-,-,-,737.10,-,0,0
NIFTYCPSE,20040108,-,-,-,762.28,-,0,0
NIFTYCPSE,20040109,-,-,-,752.21,-,0,0
NIFTYCPSE,20040112,-,-,-,726.03,-,0,0
NIFTYCPSE,20040113,-,-,-,719.83,-,0,0
NIFTYCPSE,20040114,-,-,-,707.87,-,0,0
NIFTYCPSE,20040115,-,-,-,708.46,-,0,0
NIFTYCPSE,20040116,-,-,-,680.81,-,0,0
NIFTYCPSE,20040119,-,-,-,692.96,-,0,0
NIFTYCPSE,20040120,-,-,-,671.21,-,0,0
NIFTYCPSE,20040121,-,-,-,619.85,-,0,0
NIFTYCPSE,20040122,-,-,-,604.04,-,0,0
NIFTYCPSE,20040123,-,-,-,650.07,-,0,0
NIFTYCPSE,20040127,-,-,-,679.23,-,0,0
NIFTYCPSE,20040128,-,-,-,664.95,-,0,0
NIFTYCPSE,20040129,-,-,-,661.39,-,0,0
NIFTYCPSE,20040130,-,-,-,640.38,-,0,0
NIFTYCPSE,20040203,-,-,-,603.38,-,0,0
NIFTYCPSE,20040204,-,-,-,623.81,-,0,0
NIFTYCPSE,20040205,-,-,-,625.88,-,0,0
NIFTYCPSE,20040206,-,-,-,647.34,-,0,0
NIFTYCPSE,20040209,-,-,-,657.72,-,0,0
NIFTYCPSE,20040210,-,-,-,662.25,-,0,0
NIFTYCPSE,20040211,-,-,-,664.85,-,0,0
NIFTYCPSE,20040212,-,-,-,659.41,-,0,0
NIFTYCPSE,20040213,-,-,-,663.67,-,0,0
NIFTYCPSE,20040216,-,-,-,658.15,-,0,0
NIFTYCPSE,20040217,-,-,-,656.89,-,0,0
NIFTYCPSE,20040218,-,-,-,672.41,-,0,0
NIFTYCPSE,20040219,-,-,-,660.68,-,0,0
NIFTYCPSE,20040220,-,-,-,654.74,-,0,0
NIFTYCPSE,20040223,-,-,-,629.38,-,0,0
NIFTYCPSE,20040224,-,-,-,624.81,-,0,0
NIFTYCPSE,20040225,-,-,-,598.76,-,0,0
NIFTYCPSE,20040226,-,-,-,598.23,-,0,0
NIFTYCPSE,20040227,-,-,-,613.10,-,0,0
NIFTYCPSE,20040301,-,-,-,633.39,-,0,0
NIFTYCPSE,20040303,-,-,-,636.11,-,0,0
NIFTYCPSE,20040304,-,-,-,638.35,-,0,0
NIFTYCPSE,20040305,-,-,-,664.16,-,0,0
NIFTYCPSE,20040308,-,-,-,702.37,-,0,0
NIFTYCPSE,20040309,-,-,-,698.41,-,0,0
NIFTYCPSE,20040310,-,-,-,696.40,-,0,0
NIFTYCPSE,20040311,-,-,-,683.70,-,0,0
NIFTYCPSE,20040312,-,-,-,676.27,-,0,0
NIFTYCPSE,20040315,-,-,-,654.16,-,0,0
NIFTYCPSE,20040316,-,-,-,656.44,-,0,0
NIFTYCPSE,20040317,-,-,-,657.63,-,0,0
NIFTYCPSE,20040318,-,-,-,652.59,-,0,0
NIFTYCPSE,20040319,-,-,-,653.61,-,0,0
NIFTYCPSE,20040322,-,-,-,640.53,-,0,0
NIFTYCPSE,20040323,-,-,-,634.43,-,0,0
NIFTYCPSE,20040324,-,-,-,635.21,-,0,0
NIFTYCPSE,20040325,-,-,-,637.33,-,0,0
NIFTYCPSE,20040326,-,-,-,645.81,-,0,0
NIFTYCPSE,20040329,-,-,-,655.48,-,0,0
NIFTYCPSE,20040330,-,-,-,656.20,-,0,0
NIFTYCPSE,20040331,-,-,-,666.38,-,0,0
NIFTYCPSE,20040401,-,-,-,676.31,-,0,0
NIFTYCPSE,20040402,-,-,-,695.06,-,0,0
NIFTYCPSE,20040405,-,-,-,693.89,-,0,0
NIFTYCPSE,20040406,-,-,-,692.32,-,0,0
NIFTYCPSE,20040407,-,-,-,692.93,-,0,0
NIFTYCPSE,20040408,-,-,-,708.54,-,0,0
NIFTYCPSE,20040412,-,-,-,711.85,-,0,0
NIFTYCPSE,20040413,-,-,-,722.83,-,0,0
NIFTYCPSE,20040415,-,-,-,726.60,-,0,0
NIFTYCPSE,20040416,-,-,-,727.94,-,0,0
NIFTYCPSE,20040417,-,-,-,725.40,-,0,0
NIFTYCPSE,20040419,-,-,-,706.10,-,0,0
NIFTYCPSE,20040420,-,-,-,706.98,-,0,0
NIFTYCPSE,20040421,-,-,-,718.95,-,0,0
NIFTYCPSE,20040422,-,-,-,728.70,-,0,0
NIFTYCPSE,20040423,-,-,-,729.90,-,0,0
NIFTYCPSE,20040427,-,-,-,701.95,-,0,0
NIFTYCPSE,20040428,-,-,-,692.60,-,0,0
NIFTYCPSE,20040429,-,-,-,695.37,-,0,0
NIFTYCPSE,20040430,-,-,-,686.42,-,0,0
NIFTYCPSE,20040503,-,-,-,668.70,-,0,0
NIFTYCPSE,20040504,-,-,-,680.97,-,0,0
NIFTYCPSE,20040505,-,-,-,690.99,-,0,0
NIFTYCPSE,20040506,-,-,-,702.08,-,0,0
NIFTYCPSE,20040507,-,-,-,697.03,-,0,0
NIFTYCPSE,20040510,-,-,-,680.05,-,0,0
NIFTYCPSE,20040511,-,-,-,643.20,-,0,0
NIFTYCPSE,20040512,-,-,-,650.81,-,0,0
NIFTYCPSE,20040513,-,-,-,632.81,-,0,0
NIFTYCPSE,20040514,-,-,-,539.04,-,0,0
NIFTYCPSE,20040517,-,-,-,461.82,-,0,0
NIFTYCPSE,20040518,-,-,-,511.55,-,0,0
NIFTYCPSE,20040519,-,-,-,546.70,-,0,0
NIFTYCPSE,20040520,-,-,-,539.77,-,0,0
NIFTYCPSE,20040521,-,-,-,544.93,-,0,0
NIFTYCPSE,20040524,-,-,-,548.06,-,0,0
NIFTYCPSE,20040525,-,-,-,544.39,-,0,0
NIFTYCPSE,20040526,-,-,-,548.74,-,0,0
NIFTYCPSE,20040527,-,-,-,538.78,-,0,0
NIFTYCPSE,20040528,-,-,-,507.00,-,0,0
NIFTYCPSE,20040531,-,-,-,490.23,-,0,0
NIFTYCPSE,20040601,-,-,-,506.36,-,0,0
NIFTYCPSE,20040602,-,-,-,521.35,-,0,0
NIFTYCPSE,20040603,-,-,-,511.38,-,0,0
NIFTYCPSE,20040604,-,-,-,529.14,-,0,0
NIFTYCPSE,20040607,-,-,-,536.92,-,0,0
NIFTYCPSE,20040608,-,-,-,539.69,-,0,0
NIFTYCPSE,20040609,-,-,-,542.97,-,0,0
NIFTYCPSE,20040610,-,-,-,541.25,-,0,0
NIFTYCPSE,20040611,-,-,-,529.62,-,0,0
NIFTYCPSE,20040614,-,-,-,520.93,-,0,0
NIFTYCPSE,20040615,-,-,-,526.17,-,0,0
NIFTYCPSE,20040616,-,-,-,528.58,-,0,0
NIFTYCPSE,20040617,-,-,-,532.67,-,0,0
NIFTYCPSE,20040618,-,-,-,523.72,-,0,0
NIFTYCPSE,20040621,-,-,-,520.69,-,0,0
NIFTYCPSE,20040622,-,-,-,513.92,-,0,0
NIFTYCPSE,20040623,-,-,-,498.49,-,0,0
NIFTYCPSE,20040624,-,-,-,503.00,-,0,0
NIFTYCPSE,20040625,-,-,-,510.61,-,0,0
NIFTYCPSE,20040628,-,-,-,518.33,-,0,0
NIFTYCPSE,20040629,-,-,-,524.38,-,0,0
NIFTYCPSE,20040630,-,-,-,517.94,-,0,0
NIFTYCPSE,20040701,-,-,-,529.76,-,0,0
NIFTYCPSE,20040702,-,-,-,528.51,-,0,0
NIFTYCPSE,20040705,-,-,-,520.58,-,0,0
NIFTYCPSE,20040706,-,-,-,531.05,-,0,0
NIFTYCPSE,20040707,-,-,-,541.38,-,0,0
NIFTYCPSE,20040708,-,-,-,522.56,-,0,0
NIFTYCPSE,20040709,-,-,-,537.44,-,0,0
NIFTYCPSE,20040712,-,-,-,536.56,-,0,0
NIFTYCPSE,20040713,-,-,-,531.20,-,0,0
NIFTYCPSE,20040714,-,-,-,519.98,-,0,0
NIFTYCPSE,20040715,-,-,-,527.64,-,0,0
NIFTYCPSE,20040716,-,-,-,542.17,-,0,0
NIFTYCPSE,20040719,-,-,-,550.63,-,0,0
NIFTYCPSE,20040720,-,-,-,547.36,-,0,0
NIFTYCPSE,20040721,-,-,-,558.85,-,0,0
NIFTYCPSE,20040722,-,-,-,561.31,-,0,0
NIFTYCPSE,20040723,-,-,-,559.17,-,0,0
NIFTYCPSE,20040726,-,-,-,571.24,-,0,0
NIFTYCPSE,20040727,-,-,-,566.60,-,0,0
NIFTYCPSE,20040728,-,-,-,560.98,-,0,0
NIFTYCPSE,20040729,-,-,-,581.18,-,0,0
NIFTYCPSE,20040730,-,-,-,582.72,-,0,0
NIFTYCPSE,20040802,-,-,-,592.73,-,0,0
NIFTYCPSE,20040803,-,-,-,585.86,-,0,0
NIFTYCPSE,20040804,-,-,-,587.17,-,0,0
NIFTYCPSE,20040805,-,-,-,593.63,-,0,0
NIFTYCPSE,20040806,-,-,-,579.90,-,0,0
NIFTYCPSE,20040809,-,-,-,577.77,-,0,0
NIFTYCPSE,20040810,-,-,-,579.31,-,0,0
NIFTYCPSE,20040811,-,-,-,567.95,-,0,0
NIFTYCPSE,20040812,-,-,-,563.76,-,0,0
NIFTYCPSE,20040813,-,-,-,568.08,-,0,0
NIFTYCPSE,20040816,-,-,-,563.68,-,0,0
NIFTYCPSE,20040817,-,-,-,561.39,-,0,0
NIFTYCPSE,20040818,-,-,-,559.01,-,0,0
NIFTYCPSE,20040819,-,-,-,564.85,-,0,0
NIFTYCPSE,20040820,-,-,-,559.62,-,0,0
NIFTYCPSE,20040823,-,-,-,553.06,-,0,0
NIFTYCPSE,20040824,-,-,-,558.29,-,0,0
NIFTYCPSE,20040825,-,-,-,565.47,-,0,0
NIFTYCPSE,20040826,-,-,-,573.17,-,0,0
NIFTYCPSE,20040827,-,-,-,584.39,-,0,0
NIFTYCPSE,20040830,-,-,-,587.85,-,0,0
NIFTYCPSE,20040831,-,-,-,589.27,-,0,0
NIFTYCPSE,20040901,-,-,-,590.76,-,0,0
NIFTYCPSE,20040902,-,-,-,584.75,-,0,0
NIFTYCPSE,20040903,-,-,-,582.64,-,0,0
NIFTYCPSE,20040906,-,-,-,588.69,-,0,0
NIFTYCPSE,20040907,-,-,-,591.51,-,0,0
NIFTYCPSE,20040908,-,-,-,593.02,-,0,0
NIFTYCPSE,20040909,-,-,-,591.83,-,0,0
NIFTYCPSE,20040910,-,-,-,593.32,-,0,0
NIFTYCPSE,20040913,-,-,-,593.93,-,0,0
NIFTYCPSE,20040914,-,-,-,601.07,-,0,0
NIFTYCPSE,20040915,-,-,-,601.38,-,0,0
NIFTYCPSE,20040916,-,-,-,609.39,-,0,0
NIFTYCPSE,20040917,-,-,-,619.74,-,0,0
NIFTYCPSE,20040920,-,-,-,624.25,-,0,0
NIFTYCPSE,20040921,-,-,-,634.31,-,0,0
NIFTYCPSE,20040922,-,-,-,635.91,-,0,0
NIFTYCPSE,20040923,-,-,-,623.45,-,0,0
NIFTYCPSE,20040924,-,-,-,622.67,-,0,0
NIFTYCPSE,20040927,-,-,-,621.62,-,0,0
NIFTYCPSE,20040928,-,-,-,615.51,-,0,0
NIFTYCPSE,20040929,-,-,-,627.32,-,0,0
NIFTYCPSE,20040930,-,-,-,629.55,-,0,0
NIFTYCPSE,20041001,-,-,-,638.22,-,0,0
NIFTYCPSE,20041004,-,-,-,645.97,-,0,0
NIFTYCPSE,20041005,-,-,-,655.61,-,0,0
NIFTYCPSE,20041006,-,-,-,649.79,-,0,0
NIFTYCPSE,20041007,-,-,-,648.44,-,0,0
NIFTYCPSE,20041008,-,-,-,648.01,-,0,0
NIFTYCPSE,20041009,-,-,-,652.51,-,0,0
NIFTYCPSE,20041011,-,-,-,642.68,-,0,0
NIFTYCPSE,20041012,-,-,-,629.45,-,0,0
NIFTYCPSE,20041014,-,-,-,636.89,-,0,0
NIFTYCPSE,20041015,-,-,-,644.52,-,0,0
NIFTYCPSE,20041018,-,-,-,634.43,-,0,0
NIFTYCPSE,20041019,-,-,-,642.31,-,0,0
NIFTYCPSE,20041020,-,-,-,638.98,-,0,0
NIFTYCPSE,20041021,-,-,-,639.96,-,0,0
NIFTYCPSE,20041025,-,-,-,625.26,-,0,0
NIFTYCPSE,20041026,-,-,-,628.37,-,0,0
NIFTYCPSE,20041027,-,-,-,632.84,-,0,0
NIFTYCPSE,20041028,-,-,-,640.23,-,0,0
NIFTYCPSE,20041029,-,-,-,635.35,-,0,0
NIFTYCPSE,20041101,-,-,-,644.11,-,0,0
NIFTYCPSE,20041102,-,-,-,651.04,-,0,0
NIFTYCPSE,20041103,-,-,-,657.28,-,0,0
NIFTYCPSE,20041104,-,-,-,657.62,-,0,0
NIFTYCPSE,20041105,-,-,-,672.60,-,0,0
NIFTYCPSE,20041108,-,-,-,673.64,-,0,0
NIFTYCPSE,20041109,-,-,-,668.07,-,0,0
NIFTYCPSE,20041110,-,-,-,676.87,-,0,0
NIFTYCPSE,20041111,-,-,-,667.21,-,0,0
NIFTYCPSE,20041112,-,-,-,669.43,-,0,0
NIFTYCPSE,20041116,-,-,-,662.23,-,0,0
NIFTYCPSE,20041117,-,-,-,663.90,-,0,0
NIFTYCPSE,20041118,-,-,-,660.69,-,0,0
NIFTYCPSE,20041119,-,-,-,653.83,-,0,0
NIFTYCPSE,20041122,-,-,-,649.90,-,0,0
NIFTYCPSE,20041123,-,-,-,661.23,-,0,0
NIFTYCPSE,20041124,-,-,-,667.82,-,0,0
NIFTYCPSE,20041125,-,-,-,663.40,-,0,0
NIFTYCPSE,20041129,-,-,-,675.73,-,0,0
NIFTYCPSE,20041130,-,-,-,674.24,-,0,0
NIFTYCPSE,20041201,-,-,-,678.52,-,0,0
NIFTYCPSE,20041202,-,-,-,704.63,-,0,0
NIFTYCPSE,20041203,-,-,-,705.67,-,0,0
NIFTYCPSE,20041206,-,-,-,707.70,-,0,0
NIFTYCPSE,20041207,-,-,-,714.50,-,0,0
NIFTYCPSE,20041208,-,-,-,714.02,-,0,0
NIFTYCPSE,20041209,-,-,-,718.41,-,0,0
NIFTYCPSE,20041210,-,-,-,714.35,-,0,0
NIFTYCPSE,20041213,-,-,-,727.18,-,0,0
NIFTYCPSE,20041214,-,-,-,735.75,-,0,0
NIFTYCPSE,20041215,-,-,-,734.53,-,0,0
NIFTYCPSE,20041216,-,-,-,736.80,-,0,0
NIFTYCPSE,20041217,-,-,-,737.17,-,0,0
NIFTYCPSE,20041220,-,-,-,743.41,-,0,0
NIFTYCPSE,20041221,-,-,-,750.16,-,0,0
NIFTYCPSE,20041222,-,-,-,745.55,-,0,0
NIFTYCPSE,20041223,-,-,-,744.66,-,0,0
NIFTYCPSE,20041224,-,-,-,748.15,-,0,0
NIFTYCPSE,20041227,-,-,-,741.76,-,0,0
NIFTYCPSE,20041228,-,-,-,742.13,-,0,0
NIFTYCPSE,20041229,-,-,-,740.36,-,0,0
NIFTYCPSE,20041230,-,-,-,736.38,-,0,0
NIFTYCPSE,20041231,-,-,-,739.20,-,0,0
NIFTYCPSE,20050103,-,-,-,759.04,-,0,0
NIFTYCPSE,20050104,-,-,-,759.73,-,0,0
NIFTYCPSE,20050105,-,-,-,729.52,-,0,0
NIFTYCPSE,20050106,-,-,-,719.72,-,0,0
NIFTYCPSE,20050107,-,-,-,722.62,-,0,0
NIFTYCPSE,20050110,-,-,-,714.68,-,0,0
NIFTYCPSE,20050111,-,-,-,700.86,-,0,0
NIFTYCPSE,20050112,-,-,-,686.01,-,0,0
NIFTYCPSE,20050113,-,-,-,696.02,-,0,0
NIFTYCPSE,20050114,-,-,-,685.11,-,0,0
NIFTYCPSE,20050117,-,-,-,678.58,-,0,0
NIFTYCPSE,20050118,-,-,-,680.78,-,0,0
NIFTYCPSE,20050119,-,-,-,675.25,-,0,0
NIFTYCPSE,20050120,-,-,-,671.97,-,0,0
NIFTYCPSE,20050124,-,-,-,669.28,-,0,0
NIFTYCPSE,20050125,-,-,-,675.20,-,0,0
NIFTYCPSE,20050127,-,-,-,679.55,-,0,0
NIFTYCPSE,20050128,-,-,-,686.51,-,0,0
NIFTYCPSE,20050131,-,-,-,704.86,-,0,0
NIFTYCPSE,20050201,-,-,-,714.70,-,0,0
NIFTYCPSE,20050202,-,-,-,712.63,-,0,0
NIFTYCPSE,20050203,-,-,-,720.24,-,0,0
NIFTYCPSE,20050204,-,-,-,714.16,-,0,0
NIFTYCPSE,20050207,-,-,-,711.07,-,0,0
NIFTYCPSE,20050208,-,-,-,719.60,-,0,0
NIFTYCPSE,20050209,-,-,-,728.27,-,0,0
NIFTYCPSE,20050210,-,-,-,732.40,-,0,0
NIFTYCPSE,20050211,-,-,-,735.00,-,0,0
NIFTYCPSE,20050214,-,-,-,741.57,-,0,0
NIFTYCPSE,20050215,-,-,-,743.92,-,0,0
NIFTYCPSE,20050216,-,-,-,737.22,-,0,0
NIFTYCPSE,20050217,-,-,-,734.73,-,0,0
NIFTYCPSE,20050218,-,-,-,732.39,-,0,0
NIFTYCPSE,20050221,-,-,-,727.64,-,0,0
NIFTYCPSE,20050222,-,-,-,731.84,-,0,0
NIFTYCPSE,20050223,-,-,-,729.52,-,0,0
NIFTYCPSE,20050224,-,-,-,731.10,-,0,0
NIFTYCPSE,20050225,-,-,-,747.81,-,0,0
NIFTYCPSE,20050228,-,-,-,748.54,-,0,0
NIFTYCPSE,20050301,-,-,-,738.33,-,0,0
NIFTYCPSE,20050302,-,-,-,737.68,-,0,0
NIFTYCPSE,20050303,-,-,-,756.54,-,0,0
NIFTYCPSE,20050304,-,-,-,765.33,-,0,0
NIFTYCPSE,20050307,-,-,-,766.79,-,0,0
NIFTYCPSE,20050308,-,-,-,768.99,-,0,0
NIFTYCPSE,20050309,-,-,-,767.12,-,0,0
NIFTYCPSE,20050310,-,-,-,772.70,-,0,0
NIFTYCPSE,20050311,-,-,-,766.40,-,0,0
NIFTYCPSE,20050314,-,-,-,759.01,-,0,0
NIFTYCPSE,20050315,-,-,-,755.75,-,0,0
NIFTYCPSE,20050316,-,-,-,752.60,-,0,0
NIFTYCPSE,20050317,-,-,-,743.86,-,0,0
NIFTYCPSE,20050318,-,-,-,741.82,-,0,0
NIFTYCPSE,20050321,-,-,-,735.67,-,0,0
NIFTYCPSE,20050322,-,-,-,725.97,-,0,0
NIFTYCPSE,20050323,-,-,-,700.66,-,0,0
NIFTYCPSE,20050324,-,-,-,696.17,-,0,0
NIFTYCPSE,20050328,-,-,-,699.80,-,0,0
NIFTYCPSE,20050329,-,-,-,684.81,-,0,0
NIFTYCPSE,20050330,-,-,-,685.75,-,0,0
NIFTYCPSE,20050331,-,-,-,702.62,-,0,0
NIFTYCPSE,20050401,-,-,-,714.44,-,0,0
NIFTYCPSE,20050404,-,-,-,717.57,-,0,0
NIFTYCPSE,20050405,-,-,-,718.25,-,0,0
NIFTYCPSE,20050406,-,-,-,724.29,-,0,0
NIFTYCPSE,20050407,-,-,-,720.40,-,0,0
NIFTYCPSE,20050408,-,-,-,715.83,-,0,0
NIFTYCPSE,20050411,-,-,-,711.69,-,0,0
NIFTYCPSE,20050412,-,-,-,722.06,-,0,0
NIFTYCPSE,20050413,-,-,-,718.52,-,0,0
NIFTYCPSE,20050415,-,-,-,704.05,-,0,0
NIFTYCPSE,20050418,-,-,-,698.07,-,0,0
NIFTYCPSE,20050419,-,-,-,698.18,-,0,0
NIFTYCPSE,20050420,-,-,-,708.01,-,0,0
NIFTYCPSE,20050421,-,-,-,713.50,-,0,0
NIFTYCPSE,20050422,-,-,-,717.27,-,0,0
NIFTYCPSE,20050425,-,-,-,722.28,-,0,0
NIFTYCPSE,20050426,-,-,-,719.83,-,0,0
NIFTYCPSE,20050427,-,-,-,713.66,-,0,0
NIFTYCPSE,20050428,-,-,-,710.23,-,0,0
NIFTYCPSE,20050429,-,-,-,701.27,-,0,0
NIFTYCPSE,20050502,-,-,-,709.46,-,0,0
NIFTYCPSE,20050503,-,-,-,711.02,-,0,0
NIFTYCPSE,20050504,-,-,-,716.42,-,0,0
NIFTYCPSE,20050505,-,-,-,723.65,-,0,0
NIFTYCPSE,20050506,-,-,-,733.15,-,0,0
NIFTYCPSE,20050509,-,-,-,737.39,-,0,0
NIFTYCPSE,20050510,-,-,-,735.74,-,0,0
NIFTYCPSE,20050511,-,-,-,734.39,-,0,0
NIFTYCPSE,20050512,-,-,-,741.88,-,0,0
NIFTYCPSE,20050513,-,-,-,739.51,-,0,0
NIFTYCPSE,20050516,-,-,-,741.71,-,0,0
NIFTYCPSE,20050517,-,-,-,732.57,-,0,0
NIFTYCPSE,20050518,-,-,-,733.49,-,0,0
NIFTYCPSE,20050519,-,-,-,736.91,-,0,0
NIFTYCPSE,20050520,-,-,-,737.55,-,0,0
NIFTYCPSE,20050523,-,-,-,745.80,-,0,0
NIFTYCPSE,20050524,-,-,-,747.98,-,0,0
NIFTYCPSE,20050525,-,-,-,749.93,-,0,0
NIFTYCPSE,20050526,-,-,-,757.18,-,0,0
NIFTYCPSE,20050527,-,-,-,755.83,-,0,0
NIFTYCPSE,20050530,-,-,-,748.70,-,0,0
NIFTYCPSE,20050531,-,-,-,752.47,-,0,0
NIFTYCPSE,20050601,-,-,-,757.83,-,0,0
NIFTYCPSE,20050602,-,-,-,750.96,-,0,0
NIFTYCPSE,20050603,-,-,-,752.93,-,0,0
NIFTYCPSE,20050604,-,-,-,751.14,-,0,0
NIFTYCPSE,20050606,-,-,-,750.69,-,0,0
NIFTYCPSE,20050607,-,-,-,751.94,-,0,0
NIFTYCPSE,20050608,-,-,-,750.47,-,0,0
NIFTYCPSE,20050609,-,-,-,746.99,-,0,0
NIFTYCPSE,20050610,-,-,-,741.56,-,0,0
NIFTYCPSE,20050613,-,-,-,743.25,-,0,0
NIFTYCPSE,20050614,-,-,-,748.02,-,0,0
NIFTYCPSE,20050615,-,-,-,755.68,-,0,0
NIFTYCPSE,20050616,-,-,-,750.15,-,0,0
NIFTYCPSE,20050617,-,-,-,744.73,-,0,0
NIFTYCPSE,20050620,-,-,-,741.32,-,0,0
NIFTYCPSE,20050621,-,-,-,743.79,-,0,0
NIFTYCPSE,20050622,-,-,-,745.73,-,0,0
NIFTYCPSE,20050623,-,-,-,744.74,-,0,0
NIFTYCPSE,20050624,-,-,-,749.93,-,0,0
NIFTYCPSE,20050627,-,-,-,755.27,-,0,0
NIFTYCPSE,20050628,-,-,-,745.40,-,0,0
NIFTYCPSE,20050629,-,-,-,749.50,-,0,0
NIFTYCPSE,20050630,-,-,-,757.98,-,0,0
NIFTYCPSE,20050701,-,-,-,749.82,-,0,0
NIFTYCPSE,20050704,-,-,-,751.72,-,0,0
NIFTYCPSE,20050705,-,-,-,751.04,-,0,0
NIFTYCPSE,20050706,-,-,-,749.22,-,0,0
NIFTYCPSE,20050707,-,-,-,733.93,-,0,0
NIFTYCPSE,20050708,-,-,-,732.40,-,0,0
NIFTYCPSE,20050711,-,-,-,729.86,-,0,0
NIFTYCPSE,20050712,-,-,-,734.08,-,0,0
NIFTYCPSE,20050713,-,-,-,725.26,-,0,0
NIFTYCPSE,20050714,-,-,-,724.10,-,0,0
NIFTYCPSE,20050715,-,-,-,732.27,-,0,0
NIFTYCPSE,20050718,-,-,-,734.35,-,0,0
NIFTYCPSE,20050719,-,-,-,740.25,-,0,0
NIFTYCPSE,20050720,-,-,-,749.47,-,0,0
NIFTYCPSE,20050721,-,-,-,747.97,-,0,0
NIFTYCPSE,20050722,-,-,-,757.44,-,0,0
