SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYDIVOPPS50,20071001,-,-,-,1000.00,-,0,0
NIFTYDIVOPPS50,20071003,-,-,-,1002.36,-,0,0
NIFTYDIVOPPS50,20071004,-,-,-,1008.83,-,0,0
NIFTYDIVOPPS50,20071005,-,-,-,992.31,-,0,0
NIFTYDIVOPPS50,20071008,-,-,-,963.08,-,0,0
NIFTYDIVOPPS50,20071009,-,-,-,1000.78,-,0,0
NIFTYDIVOPPS50,20071010,-,-,-,1005.94,-,0,0
NIFTYDIVOPPS50,20071011,-,-,-,1018.70,-,0,0
NIFTYDIVOPPS50,20071012,-,-,-,1011.68,-,0,0
NIFTYDIVOPPS50,20071015,-,-,-,1050.99,-,0,0
NIFTYDIVOPPS50,20071016,-,-,-,1050.68,-,0,0
NIFTYDIVOPPS50,20071017,-,-,-,1018.28,-,0,0
NIFTYDIVOPPS50,20071018,-,-,-,987.78,-,0,0
NIFTYDIVOPPS50,20071019,-,-,-,972.72,-,0,0
NIFTYDIVOPPS50,20071022,-,-,-,971.51,-,0,0
NIFTYDIVOPPS50,20071023,-,-,-,1014.07,-,0,0
NIFTYDIVOPPS50,20071024,-,-,-,1022.09,-,0,0
NIFTYDIVOPPS50,20071025,-,-,-,1049.93,-,0,0
NIFTYDIVOPPS50,20071026,-,-,-,1061.18,-,0,0
NIFTYDIVOPPS50,20071029,-,-,-,1077.69,-,0,0
NIFTYDIVOPPS50,20071030,-,-,-,1065.10,-,0,0
NIFTYDIVOPPS50,20071031,-,-,-,1071.32,-,0,0
NIFTYDIVOPPS50,20071101,-,-,-,1057.57,-,0,0
NIFTYDIVOPPS50,20071102,-,-,-,1053.93,-,0,0
NIFTYDIVOPPS50,20071105,-,-,-,1056.98,-,0,0
NIFTYDIVOPPS50,20071106,-,-,-,1060.37,-,0,0
NIFTYDIVOPPS50,20071107,-,-,-,1066.88,-,0,0
NIFTYDIVOPPS50,20071108,-,-,-,1067.91,-,0,0
NIFTYDIVOPPS50,20071109,-,-,-,1062.82,-,0,0
NIFTYDIVOPPS50,20071112,-,-,-,1050.33,-,0,0
NIFTYDIVOPPS50,20071113,-,-,-,1061.66,-,0,0
NIFTYDIVOPPS50,20071114,-,-,-,1099.65,-,0,0
NIFTYDIVOPPS50,20071115,-,-,-,1106.09,-,0,0
NIFTYDIVOPPS50,20071116,-,-,-,1109.44,-,0,0
NIFTYDIVOPPS50,20071119,-,-,-,1124.26,-,0,0
NIFTYDIVOPPS50,20071120,-,-,-,1104.07,-,0,0
NIFTYDIVOPPS50,20071121,-,-,-,1057.39,-,0,0
NIFTYDIVOPPS50,20071122,-,-,-,1046.59,-,0,0
NIFTYDIVOPPS50,20071123,-,-,-,1060.18,-,0,0
NIFTYDIVOPPS50,20071126,-,-,-,1090.83,-,0,0
NIFTYDIVOPPS50,20071127,-,-,-,1093.77,-,0,0
NIFTYDIVOPPS50,20071128,-,-,-,1076.54,-,0,0
NIFTYDIVOPPS50,20071129,-,-,-,1071.23,-,0,0
NIFTYDIVOPPS50,20071130,-,-,-,1096.91,-,0,0
NIFTYDIVOPPS50,20071203,-,-,-,1112.62,-,0,0
NIFTYDIVOPPS50,20071204,-,-,-,1128.35,-,0,0
NIFTYDIVOPPS50,20071205,-,-,-,1155.91,-,0,0
NIFTYDIVOPPS50,20071206,-,-,-,1155.07,-,0,0
NIFTYDIVOPPS50,20071207,-,-,-,1150.85,-,0,0
NIFTYDIVOPPS50,20071210,-,-,-,1164.06,-,0,0
NIFTYDIVOPPS50,20071211,-,-,-,1184.22,-,0,0
NIFTYDIVOPPS50,20071212,-,-,-,1211.19,-,0,0
NIFTYDIVOPPS50,20071213,-,-,-,1212.25,-,0,0
NIFTYDIVOPPS50,20071214,-,-,-,1214.85,-,0,0
NIFTYDIVOPPS50,20071217,-,-,-,1160.71,-,0,0
NIFTYDIVOPPS50,20071218,-,-,-,1155.15,-,0,0
NIFTYDIVOPPS50,20071219,-,-,-,1155.81,-,0,0
NIFTYDIVOPPS50,20071220,-,-,-,1156.65,-,0,0
NIFTYDIVOPPS50,20071224,-,-,-,1202.83,-,0,0
NIFTYDIVOPPS50,20071226,-,-,-,1222.85,-,0,0
NIFTYDIVOPPS50,20071227,-,-,-,1230.64,-,0,0
NIFTYDIVOPPS50,20071228,-,-,-,1248.00,-,0,0
NIFTYDIVOPPS50,20071231,-,-,-,1257.85,-,0,0
NIFTYDIVOPPS50,20080101,-,-,-,1276.53,-,0,0
