SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYFINSERVICE,20040101,-,-,-,1000.00,-,0,0
NIFTYFINSERVICE,20040102,-,-,-,1007.20,-,0,0
NIFTYFINSERVICE,20040105,-,-,-,1028.46,-,0,0
NIFTYFINSERVICE,20040106,-,-,-,1021.95,-,0,0
NIFTYFINSERVICE,20040107,-,-,-,1008.47,-,0,0
NIFTYFINSERVICE,20040108,-,-,-,1037.50,-,0,0
NIFTYFINSERVICE,20040109,-,-,-,1058.83,-,0,0
NIFTYFINSERVICE,20040112,-,-,-,1065.86,-,0,0
NIFTYFINSERVICE,20040113,-,-,-,1077.25,-,0,0
NIFTYFINSERVICE,20040114,-,-,-,1098.86,-,0,0
NIFTYFINSERVICE,20040115,-,-,-,1085.10,-,0,0
NIFTYFINSERVICE,20040116,-,-,-,1047.19,-,0,0
NIFTYFINSERVICE,20040119,-,-,-,1074.56,-,0,0
NIFTYFINSERVICE,20040120,-,-,-,1039.77,-,0,0
NIFTYFINSERVICE,20040121,-,-,-,990.53,-,0,0
NIFTYFINSERVICE,20040122,-,-,-,981.37,-,0,0
NIFTYFINSERVICE,20040123,-,-,-,1025.15,-,0,0
NIFTYFINSERVICE,20040127,-,-,-,1056.15,-,0,0
NIFTYFINSERVICE,20040128,-,-,-,1042.87,-,0,0
NIFTYFINSERVICE,20040129,-,-,-,1026.61,-,0,0
NIFTYFINSERVICE,20040130,-,-,-,997.51,-,0,0
NIFTYFINSERVICE,20040203,-,-,-,961.07,-,0,0
NIFTYFINSERVICE,20040204,-,-,-,990.18,-,0,0
NIFTYFINSERVICE,20040205,-,-,-,991.33,-,0,0
NIFTYFINSERVICE,20040206,-,-,-,1018.24,-,0,0
NIFTYFINSERVICE,20040209,-,-,-,1059.36,-,0,0
NIFTYFINSERVICE,20040210,-,-,-,1064.26,-,0,0
NIFTYFINSERVICE,20040211,-,-,-,1062.42,-,0,0
NIFTYFINSERVICE,20040212,-,-,-,1048.86,-,0,0
NIFTYFINSERVICE,20040213,-,-,-,1056.37,-,0,0
NIFTYFINSERVICE,20040216,-,-,-,1049.41,-,0,0
NIFTYFINSERVICE,20040217,-,-,-,1060.54,-,0,0
NIFTYFINSERVICE,20040218,-,-,-,1056.78,-,0,0
NIFTYFINSERVICE,20040219,-,-,-,1031.19,-,0,0
NIFTYFINSERVICE,20040220,-,-,-,1008.79,-,0,0
NIFTYFINSERVICE,20040223,-,-,-,981.28,-,0,0
NIFTYFINSERVICE,20040224,-,-,-,985.99,-,0,0
NIFTYFINSERVICE,20040225,-,-,-,973.38,-,0,0
NIFTYFINSERVICE,20040226,-,-,-,960.54,-,0,0
NIFTYFINSERVICE,20040227,-,-,-,971.35,-,0,0
NIFTYFINSERVICE,20040301,-,-,-,1003.03,-,0,0
NIFTYFINSERVICE,20040303,-,-,-,1003.48,-,0,0
NIFTYFINSERVICE,20040304,-,-,-,1009.82,-,0,0
NIFTYFINSERVICE,20040305,-,-,-,1019.82,-,0,0
NIFTYFINSERVICE,20040308,-,-,-,1044.14,-,0,0
NIFTYFINSERVICE,20040309,-,-,-,1042.20,-,0,0
NIFTYFINSERVICE,20040310,-,-,-,1017.16,-,0,0
NIFTYFINSERVICE,20040311,-,-,-,995.86,-,0,0
NIFTYFINSERVICE,20040312,-,-,-,993.98,-,0,0
NIFTYFINSERVICE,20040315,-,-,-,970.58,-,0,0
NIFTYFINSERVICE,20040316,-,-,-,966.02,-,0,0
NIFTYFINSERVICE,20040317,-,-,-,975.70,-,0,0
NIFTYFINSERVICE,20040318,-,-,-,961.68,-,0,0
NIFTYFINSERVICE,20040319,-,-,-,964.87,-,0,0
NIFTYFINSERVICE,20040322,-,-,-,944.89,-,0,0
NIFTYFINSERVICE,20040323,-,-,-,944.09,-,0,0
NIFTYFINSERVICE,20040324,-,-,-,947.81,-,0,0
NIFTYFINSERVICE,20040325,-,-,-,964.74,-,0,0
NIFTYFINSERVICE,20040326,-,-,-,1010.59,-,0,0
NIFTYFINSERVICE,20040329,-,-,-,1032.77,-,0,0
NIFTYFINSERVICE,20040330,-,-,-,1026.74,-,0,0
NIFTYFINSERVICE,20040331,-,-,-,1040.82,-,0,0
NIFTYFINSERVICE,20040401,-,-,-,1063.98,-,0,0
NIFTYFINSERVICE,20040402,-,-,-,1078.00,-,0,0
NIFTYFINSERVICE,20040405,-,-,-,1066.30,-,0,0
NIFTYFINSERVICE,20040406,-,-,-,1069.62,-,0,0
NIFTYFINSERVICE,20040407,-,-,-,1071.22,-,0,0
NIFTYFINSERVICE,20040408,-,-,-,1068.35,-,0,0
NIFTYFINSERVICE,20040412,-,-,-,1061.94,-,0,0
NIFTYFINSERVICE,20040413,-,-,-,1083.53,-,0,0
NIFTYFINSERVICE,20040415,-,-,-,1088.66,-,0,0
NIFTYFINSERVICE,20040416,-,-,-,1092.00,-,0,0
NIFTYFINSERVICE,20040417,-,-,-,1096.81,-,0,0
NIFTYFINSERVICE,20040419,-,-,-,1079.76,-,0,0
NIFTYFINSERVICE,20040420,-,-,-,1078.70,-,0,0
NIFTYFINSERVICE,20040421,-,-,-,1087.47,-,0,0
NIFTYFINSERVICE,20040422,-,-,-,1100.57,-,0,0
NIFTYFINSERVICE,20040423,-,-,-,1121.63,-,0,0
NIFTYFINSERVICE,20040427,-,-,-,1085.23,-,0,0
NIFTYFINSERVICE,20040428,-,-,-,1093.18,-,0,0
NIFTYFINSERVICE,20040429,-,-,-,1090.31,-,0,0
NIFTYFINSERVICE,20040430,-,-,-,1079.74,-,0,0
NIFTYFINSERVICE,20040503,-,-,-,1056.37,-,0,0
NIFTYFINSERVICE,20040504,-,-,-,1076.64,-,0,0
NIFTYFINSERVICE,20040505,-,-,-,1080.91,-,0,0
NIFTYFINSERVICE,20040506,-,-,-,1104.44,-,0,0
NIFTYFINSERVICE,20040507,-,-,-,1092.93,-,0,0
NIFTYFINSERVICE,20040510,-,-,-,1076.49,-,0,0
NIFTYFINSERVICE,20040511,-,-,-,1027.81,-,0,0
NIFTYFINSERVICE,20040512,-,-,-,1025.64,-,0,0
NIFTYFINSERVICE,20040513,-,-,-,1009.98,-,0,0
NIFTYFINSERVICE,20040514,-,-,-,894.52,-,0,0
