SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYCOMMODITIES,20040101,-,-,-,1000.00,-,0,0
NIFTYCOMMODITIES,20040102,-,-,-,1040.76,-,0,0
NIFTYCOMMODITIES,20040105,-,-,-,1045.89,-,0,0
NIFTYCOMMODITIES,20040106,-,-,-,1030.70,-,0,0
NIFTYCOMMODITIES,20040107,-,-,-,1035.01,-,0,0
NIFTYCOMMODITIES,20040108,-,-,-,1071.93,-,0,0
NIFTYCOMMODITIES,20040109,-,-,-,1064.97,-,0,0
NIFTYCOMMODITIES,20040112,-,-,-,1043.56,-,0,0
NIFTYCOMMODITIES,20040113,-,-,-,1035.00,-,0,0
NIFTYCOMMODITIES,20040114,-,-,-,1046.14,-,0,0
NIFTYCOMMODITIES,20040115,-,-,-,1027.40,-,0,0
NIFTYCOMMODITIES,20040116,-,-,-,994.10,-,0,0
NIFTYCOMMODITIES,20040119,-,-,-,1010.14,-,0,0
NIFTYCOMMODITIES,20040120,-,-,-,987.01,-,0,0
NIFTYCOMMODITIES,20040121,-,-,-,924.04,-,0,0
NIFTYCOMMODITIES,20040122,-,-,-,888.15,-,0,0
NIFTYCOMMODITIES,20040123,-,-,-,939.85,-,0,0
NIFTYCOMMODITIES,20040127,-,-,-,979.71,-,0,0
NIFTYCOMMODITIES,20040128,-,-,-,953.41,-,0,0
NIFTYCOMMODITIES,20040129,-,-,-,950.57,-,0,0
NIFTYCOMMODITIES,20040130,-,-,-,922.73,-,0,0
NIFTYCOMMODITIES,20040203,-,-,-,877.05,-,0,0
NIFTYCOMMODITIES,20040204,-,-,-,914.94,-,0,0
NIFTYCOMMODITIES,20040205,-,-,-,904.63,-,0,0
NIFTYCOMMODITIES,20040206,-,-,-,934.25,-,0,0
NIFTYCOMMODITIES,20040209,-,-,-,960.99,-,0,0
NIFTYCOMMODITIES,20040210,-,-,-,963.36,-,0,0
NIFTYCOMMODITIES,20040211,-,-,-,976.92,-,0,0
NIFTYCOMMODITIES,20040212,-,-,-,976.30,-,0,0
NIFTYCOMMODITIES,20040213,-,-,-,991.30,-,0,0
NIFTYCOMMODITIES,20040216,-,-,-,988.78,-,0,0
NIFTYCOMMODITIES,20040217,-,-,-,994.00,-,0,0
NIFTYCOMMODITIES,20040218,-,-,-,999.38,-,0,0
NIFTYCOMMODITIES,20040219,-,-,-,965.93,-,0,0
NIFTYCOMMODITIES,20040220,-,-,-,968.72,-,0,0
NIFTYCOMMODITIES,20040223,-,-,-,944.22,-,0,0
NIFTYCOMMODITIES,20040224,-,-,-,949.47,-,0,0
NIFTYCOMMODITIES,20040225,-,-,-,924.49,-,0,0
NIFTYCOMMODITIES,20040226,-,-,-,915.65,-,0,0
NIFTYCOMMODITIES,20040227,-,-,-,933.33,-,0,0
NIFTYCOMMODITIES,20040301,-,-,-,963.26,-,0,0
NIFTYCOMMODITIES,20040303,-,-,-,972.24,-,0,0
NIFTYCOMMODITIES,20040304,-,-,-,962.20,-,0,0
NIFTYCOMMODITIES,20040305,-,-,-,997.15,-,0,0
NIFTYCOMMODITIES,20040308,-,-,-,1028.08,-,0,0
NIFTYCOMMODITIES,20040309,-,-,-,1006.65,-,0,0
NIFTYCOMMODITIES,20040310,-,-,-,999.71,-,0,0
NIFTYCOMMODITIES,20040311,-,-,-,973.99,-,0,0
NIFTYCOMMODITIES,20040312,-,-,-,973.15,-,0,0
NIFTYCOMMODITIES,20040315,-,-,-,938.96,-,0,0
NIFTYCOMMODITIES,20040316,-,-,-,939.50,-,0,0
NIFTYCOMMODITIES,20040317,-,-,-,941.72,-,0,0
NIFTYCOMMODITIES,20040318,-,-,-,920.95,-,0,0
NIFTYCOMMODITIES,20040319,-,-,-,922.80,-,0,0
NIFTYCOMMODITIES,20040322,-,-,-,894.03,-,0,0
NIFTYCOMMODITIES,20040323,-,-,-,894.86,-,0,0
NIFTYCOMMODITIES,20040324,-,-,-,893.14,-,0,0
NIFTYCOMMODITIES,20040325,-,-,-,900.82,-,0,0
NIFTYCOMMODITIES,20040326,-,-,-,926.13,-,0,0
NIFTYCOMMODITIES,20040329,-,-,-,940.07,-,0,0
NIFTYCOMMODITIES,20040330,-,-,-,938.45,-,0,0
NIFTYCOMMODITIES,20040331,-,-,-,952.15,-,0,0
NIFTYCOMMODITIES,20040401,-,-,-,975.49,-,0,0
NIFTYCOMMODITIES,20040402,-,-,-,996.97,-,0,0
NIFTYCOMMODITIES,20040405,-,-,-,1007.90,-,0,0
NIFTYCOMMODITIES,20040406,-,-,-,996.71,-,0,0
NIFTYCOMMODITIES,20040407,-,-,-,997.08,-,0,0
NIFTYCOMMODITIES,20040408,-,-,-,1004.49,-,0,0
NIFTYCOMMODITIES,20040412,-,-,-,1000.67,-,0,0
NIFTYCOMMODITIES,20040413,-,-,-,1014.84,-,0,0
NIFTYCOMMODITIES,20040415,-,-,-,1013.45,-,0,0
NIFTYCOMMODITIES,20040416,-,-,-,1016.68,-,0,0
NIFTYCOMMODITIES,20040417,-,-,-,1020.57,-,0,0
NIFTYCOMMODITIES,20040419,-,-,-,1002.80,-,0,0
NIFTYCOMMODITIES,20040420,-,-,-,1005.14,-,0,0
NIFTYCOMMODITIES,20040421,-,-,-,1034.52,-,0,0
NIFTYCOMMODITIES,20040422,-,-,-,1042.38,-,0,0
NIFTYCOMMODITIES,20040423,-,-,-,1040.20,-,0,0
NIFTYCOMMODITIES,20040427,-,-,-,980.42,-,0,0
NIFTYCOMMODITIES,20040428,-,-,-,979.38,-,0,0
NIFTYCOMMODITIES,20040429,-,-,-,973.15,-,0,0
NIFTYCOMMODITIES,20040430,-,-,-,959.42,-,0,0
NIFTYCOMMODITIES,20040503,-,-,-,928.36,-,0,0
NIFTYCOMMODITIES,20040504,-,-,-,948.95,-,0,0
NIFTYCOMMODITIES,20040505,-,-,-,962.52,-,0,0
NIFTYCOMMODITIES,20040506,-,-,-,983.29,-,0,0
NIFTYCOMMODITIES,20040507,-,-,-,965.77,-,0,0
NIFTYCOMMODITIES,20040510,-,-,-,944.17,-,0,0
NIFTYCOMMODITIES,20040511,-,-,-,890.13,-,0,0
NIFTYCOMMODITIES,20040512,-,-,-,891.75,-,0,0
NIFTYCOMMODITIES,20040513,-,-,-,883.28,-,0,0
NIFTYCOMMODITIES,20040514,-,-,-,784.52,-,0,0
NIFTYCOMMODITIES,20040517,-,-,-,683.06,-,0,0
NIFTYCOMMODITIES,20040518,-,-,-,729.53,-,0,0
NIFTYCOMMODITIES,20040519,-,-,-,778.54,-,0,0
NIFTYCOMMODITIES,20040520,-,-,-,770.59,-,0,0
NIFTYCOMMODITIES,20040521,-,-,-,779.35,-,0,0
NIFTYCOMMODITIES,20040524,-,-,-,796.98,-,0,0
NIFTYCOMMODITIES,20040525,-,-,-,794.12,-,0,0
NIFTYCOMMODITIES,20040526,-,-,-,796.74,-,0,0
NIFTYCOMMODITIES,20040527,-,-,-,780.08,-,0,0
NIFTYCOMMODITIES,20040528,-,-,-,740.15,-,0,0
NIFTYCOMMODITIES,20040531,-,-,-,719.20,-,0,0
NIFTYCOMMODITIES,20040601,-,-,-,741.75,-,0,0
NIFTYCOMMODITIES,20040602,-,-,-,759.16,-,0,0
