SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYLOWVOL50,20031231,-,-,-,1000.00,-,0,0
NIFTYLOWVOL50,20040101,-,-,-,1015.50,-,0,0
NIFTYLOWVOL50,20040102,-,-,-,1035.15,-,0,0
NIFTYLOWVOL50,20040105,-,-,-,1035.74,-,0,0
NIFTYLOWVOL50,20040106,-,-,-,1023.33,-,0,0
NIFTYLOWVOL50,20040107,-,-,-,1017.90,-,0,0
NIFTYLOWVOL50,20040108,-,-,-,1039.91,-,0,0
NIFTYLOWVOL50,20040109,-,-,-,1047.15,-,0,0
NIFTYLOWVOL50,20040112,-,-,-,1033.03,-,0,0
NIFTYLOWVOL50,20040113,-,-,-,1039.78,-,0,0
NIFTYLOWVOL50,20040114,-,-,-,1053.33,-,0,0
NIFTYLOWVOL50,20040115,-,-,-,1039.63,-,0,0
NIFTYLOWVOL50,20040116,-,-,-,1015.83,-,0,0
NIFTYLOWVOL50,20040119,-,-,-,1025.68,-,0,0
NIFTYLOWVOL50,20040120,-,-,-,1010.52,-,0,0
NIFTYLOWVOL50,20040121,-,-,-,972.39,-,0,0
NIFTYLOWVOL50,20040122,-,-,-,945.98,-,0,0
NIFTYLOWVOL50,20040123,-,-,-,979.25,-,0,0
NIFTYLOWVOL50,20040127,-,-,-,1008.31,-,0,0
NIFTYLOWVOL50,20040128,-,-,-,989.96,-,0,0
NIFTYLOWVOL50,20040129,-,-,-,988.14,-,0,0
NIFTYLOWVOL50,20040130,-,-,-,972.10,-,0,0
NIFTYLOWVOL50,20040203,-,-,-,952.96,-,0,0
NIFTYLOWVOL50,20040204,-,-,-,971.25,-,0,0
NIFTYLOWVOL50,20040205,-,-,-,968.64,-,0,0
NIFTYLOWVOL50,20040206,-,-,-,977.80,-,0,0
NIFTYLOWVOL50,20040209,-,-,-,995.82,-,0,0
NIFTYLOWVOL50,20040210,-,-,-,993.63,-,0,0
NIFTYLOWVOL50,20040211,-,-,-,1002.31,-,0,0
NIFTYLOWVOL50,20040212,-,-,-,1003.43,-,0,0
NIFTYLOWVOL50,20040213,-,-,-,1014.65,-,0,0
NIFTYLOWVOL50,20040216,-,-,-,1018.98,-,0,0
NIFTYLOWVOL50,20040217,-,-,-,1023.71,-,0,0
NIFTYLOWVOL50,20040218,-,-,-,1024.40,-,0,0
NIFTYLOWVOL50,20040219,-,-,-,1003.86,-,0,0
NIFTYLOWVOL50,20040220,-,-,-,998.72,-,0,0
NIFTYLOWVOL50,20040223,-,-,-,982.93,-,0,0
NIFTYLOWVOL50,20040224,-,-,-,987.89,-,0,0
NIFTYLOWVOL50,20040225,-,-,-,971.85,-,0,0
NIFTYLOWVOL50,20040226,-,-,-,964.70,-,0,0
NIFTYLOWVOL50,20040227,-,-,-,971.31,-,0,0
NIFTYLOWVOL50,20040301,-,-,-,986.90,-,0,0
NIFTYLOWVOL50,20040303,-,-,-,996.21,-,0,0
NIFTYLOWVOL50,20040304,-,-,-,990.12,-,0,0
NIFTYLOWVOL50,20040305,-,-,-,1001.90,-,0,0
NIFTYLOWVOL50,20040308,-,-,-,1010.59,-,0,0
NIFTYLOWVOL50,20040309,-,-,-,1004.06,-,0,0
NIFTYLOWVOL50,20040310,-,-,-,997.25,-,0,0
NIFTYLOWVOL50,20040311,-,-,-,980.50,-,0,0
NIFTYLOWVOL50,20040312,-,-,-,979.80,-,0,0
NIFTYLOWVOL50,20040315,-,-,-,957.44,-,0,0
NIFTYLOWVOL50,20040316,-,-,-,944.35,-,0,0
NIFTYLOWVOL50,20040317,-,-,-,942.25,-,0,0
NIFTYLOWVOL50,20040318,-,-,-,931.54,-,0,0
NIFTYLOWVOL50,20040319,-,-,-,935.71,-,0,0
NIFTYLOWVOL50,20040322,-,-,-,917.74,-,0,0
NIFTYLOWVOL50,20040323,-,-,-,919.39,-,0,0
NIFTYLOWVOL50,20040324,-,-,-,920.52,-,0,0
NIFTYLOWVOL50,20040325,-,-,-,921.27,-,0,0
NIFTYLOWVOL50,20040326,-,-,-,941.18,-,0,0
NIFTYLOWVOL50,20040329,-,-,-,948.44,-,0,0
NIFTYLOWVOL50,20040330,-,-,-,947.54,-,0,0
