SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYJUNIOR,19951004,0.00,0.00,0.00,1227.82,-,101650,0
NIFTYJUNIOR,19951005,0.00,0.00,0.00,1233.61,-,501100,0
NIFTYJUNIOR,19951006,0.00,0.00,0.00,1240.97,-,281150,0
NIFTYJUNIOR,19951009,0.00,0.00,0.00,1248.02,-,190450,0
NIFTYJUNIOR,19951010,0.00,0.00,0.00,1241.01,-,375700,0
NIFTYJUNIOR,19951011,0.00,0.00,0.00,1241.00,-,138000,0
NIFTYJUNIOR,19951012,0.00,0.00,0.00,1238.65,-,134350,0
NIFTYJUNIOR,19951013,0.00,0.00,0.00,1230.18,-,89150,0
NIFTYJUNIOR,19951016,0.00,0.00,0.00,1222.60,-,99000,0
NIFTYJUNIOR,19951017,0.00,0.00,0.00,1206.68,-,146750,0
NIFTYJUNIOR,19951018,0.00,0.00,0.00,1208.76,-,121000,0
NIFTYJUNIOR,19951019,0.00,0.00,0.00,1199.57,-,79050,0
NIFTYJUNIOR,19951020,0.00,0.00,0.00,1193.76,-,72050,0
NIFTYJUNIOR,19951023,0.00,0.00,0.00,1187.79,-,61650,0
NIFTYJUNIOR,19951024,0.00,0.00,0.00,1178.49,-,53000,0
NIFTYJUNIOR,19951025,0.00,0.00,0.00,1190.98,-,30900,0
NIFTYJUNIOR,19951026,0.00,0.00,0.00,1173.08,-,120850,0
NIFTYJUNIOR,19951027,0.00,0.00,0.00,1174.16,-,144050,0
NIFTYJUNIOR,19951030,0.00,0.00,0.00,1168.01,-,73400,0
NIFTYJUNIOR,19951031,0.00,0.00,0.00,1167.18,-,177600,0
NIFTYJUNIOR,19951101,0.00,0.00,0.00,1173.03,-,134650,0
NIFTYJUNIOR,19951102,0.00,0.00,0.00,1170.11,-,302900,0
NIFTYJUNIOR,19951103,0.00,0.00,0.00,1166.07,-,204250,0
NIFTYJUNIOR,19951106,0.00,0.00,0.00,1158.21,-,109650,0
NIFTYJUNIOR,19951107,0.00,0.00,0.00,1150.29,-,143050,0
NIFTYJUNIOR,19951108,0.00,0.00,0.00,1121.75,-,89500,0
