SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYINFRA,20040101,-,-,-,1000.00,20180446,0,0
NIFTYINFRA,20040102,-,-,-,1053.26,21665983,0,0
NIFTYINFRA,20040105,-,-,-,1062.47,24346272,0,0
NIFTYINFRA,20040106,-,-,-,1069.26,28296835,0,0
NIFTYINFRA,20040107,-,-,-,1060.76,21119393,0,0
NIFTYINFRA,20040108,-,-,-,1112.24,18670856,0,0
NIFTYINFRA,20040109,-,-,-,1116.63,28288799,0,0
NIFTYINFRA,20040112,-,-,-,1103.55,18072795,0,0
NIFTYINFRA,20040113,-,-,-,1113.04,15338594,0,0
NIFTYINFRA,20040114,-,-,-,1128.77,19941739,0,0
NIFTYINFRA,20040115,-,-,-,1097.77,19798162,0,0
NIFTYINFRA,20040116,-,-,-,1062.16,17174004,0,0
NIFTYINFRA,20040119,-,-,-,1068.08,15913999,0,0
NIFTYINFRA,20040120,-,-,-,1059.31,21593375,0,0
NIFTYINFRA,20040121,-,-,-,1013.81,22474443,0,0
NIFTYINFRA,20040122,-,-,-,985.94,23551464,0,0
NIFTYINFRA,20040123,-,-,-,1036.46,20199576,0,0
NIFTYINFRA,20040127,-,-,-,1107.61,27674204,0,0
NIFTYINFRA,20040128,-,-,-,1071.19,24376312,0,0
NIFTYINFRA,20040129,-,-,-,1065.96,16820762,0,0
NIFTYINFRA,20040130,-,-,-,1029.02,16000192,0,0
NIFTYINFRA,20040203,-,-,-,996.48,23000417,0,0
NIFTYINFRA,20040204,-,-,-,1029.30,17744692,0,0
NIFTYINFRA,20040205,-,-,-,1017.36,17568804,0,0
NIFTYINFRA,20040206,-,-,-,1047.45,14895516,0,0
NIFTYINFRA,20040209,-,-,-,1069.63,14587588,0,0
NIFTYINFRA,20040210,-,-,-,1068.68,18802957,0,0
NIFTYINFRA,20040211,-,-,-,1085.25,11918305,0,0
NIFTYINFRA,20040212,-,-,-,1107.13,18138023,0,0
NIFTYINFRA,20040213,-,-,-,1121.05,16759383,0,0
NIFTYINFRA,20040216,-,-,-,1143.99,19927386,0,0
NIFTYINFRA,20040217,-,-,-,1143.05,13481977,0,0
NIFTYINFRA,20040218,-,-,-,1137.82,11474566,0,0
NIFTYINFRA,20040219,-,-,-,1108.55,12260454,0,0
NIFTYINFRA,20040220,-,-,-,1104.88,14371194,0,0
NIFTYINFRA,20040223,-,-,-,1093.67,11507610,0,0
NIFTYINFRA,20040224,-,-,-,1098.48,14203131,0,0
NIFTYINFRA,20040225,-,-,-,1079.40,10625578,0,0
NIFTYINFRA,20040226,-,-,-,1062.57,12446893,0,0
NIFTYINFRA,20040227,-,-,-,1078.85,13451654,0,0
NIFTYINFRA,20040301,-,-,-,1144.71,21000365,0,0
NIFTYINFRA,20040303,-,-,-,1135.14,18697962,0,0
NIFTYINFRA,20040304,-,-,-,1128.29,14964968,0,0
NIFTYINFRA,20040305,-,-,-,1145.48,17279043,0,0
NIFTYINFRA,20040308,-,-,-,1157.89,16446977,0,0
NIFTYINFRA,20040309,-,-,-,1155.44,14962675,0,0
NIFTYINFRA,20040310,-,-,-,1150.90,16670495,0,0
NIFTYINFRA,20040311,-,-,-,1116.53,12818331,0,0
NIFTYINFRA,20040312,-,-,-,1116.00,14191085,0,0
NIFTYINFRA,20040315,-,-,-,1091.82,14297803,0,0
NIFTYINFRA,20040316,-,-,-,1066.57,15278931,0,0
NIFTYINFRA,20040317,-,-,-,1062.42,10351393,0,0
NIFTYINFRA,20040318,-,-,-,1044.52,9086952,0,0
NIFTYINFRA,20040319,-,-,-,1034.93,11252079,0,0
NIFTYINFRA,20040322,-,-,-,1005.53,9820622,0,0
NIFTYINFRA,20040323,-,-,-,1008.95,10140167,0,0
NIFTYINFRA,20040324,-,-,-,1023.53,10209296,0,0
NIFTYINFRA,20040325,-,-,-,1045.87,13534913,0,0
NIFTYINFRA,20040326,-,-,-,1067.86,14633931,0,0
NIFTYINFRA,20040329,-,-,-,1088.08,12142803,0,0
NIFTYINFRA,20040330,-,-,-,1102.42,15681164,0,0
NIFTYINFRA,20040331,-,-,-,1119.84,14390369,0,0
NIFTYINFRA,20040401,-,-,-,1156.53,23332415,0,0
NIFTYINFRA,20040402,-,-,-,1185.12,20902942,0,0
NIFTYINFRA,20040405,-,-,-,1189.83,20855529,0,0
NIFTYINFRA,20040406,-,-,-,1178.29,19087629,0,0
NIFTYINFRA,20040407,-,-,-,1178.98,12576857,0,0
NIFTYINFRA,20040408,-,-,-,1181.63,13953585,0,0
NIFTYINFRA,20040412,-,-,-,1194.99,13013392,0,0
NIFTYINFRA,20040413,-,-,-,1212.82,13467865,0,0
NIFTYINFRA,20040415,-,-,-,1203.42,15786063,0,0
NIFTYINFRA,20040416,-,-,-,1209.93,15373911,0,0
NIFTYINFRA,20040417,-,-,-,1228.95,10131460,0,0
NIFTYINFRA,20040419,-,-,-,1200.92,16894026,0,0
NIFTYINFRA,20040420,-,-,-,1189.94,12912142,0,0
NIFTYINFRA,20040421,-,-,-,1205.66,16362206,0,0
NIFTYINFRA,20040422,-,-,-,1225.33,18555706,0,0
NIFTYINFRA,20040423,-,-,-,1240.09,36139943,0,0
NIFTYINFRA,20040427,-,-,-,1172.60,22210924,0,0
NIFTYINFRA,20040428,-,-,-,1165.70,18457973,0,0
NIFTYINFRA,20040429,-,-,-,1168.65,19441233,0,0
NIFTYINFRA,20040430,-,-,-,1161.58,18150892,0,0
NIFTYINFRA,20040503,-,-,-,1132.65,13150324,0,0
NIFTYINFRA,20040504,-,-,-,1152.56,11941574,0,0
NIFTYINFRA,20040505,-,-,-,1171.31,14262408,0,0
NIFTYINFRA,20040506,-,-,-,1182.30,19250674,0,0
NIFTYINFRA,20040507,-,-,-,1163.23,28163250,0,0
NIFTYINFRA,20040510,-,-,-,1143.82,28461077,0,0
NIFTYINFRA,20040511,-,-,-,1092.25,22237704,0,0
NIFTYINFRA,20040512,-,-,-,1099.48,18522458,0,0
NIFTYINFRA,20040513,-,-,-,1098.48,35042123,0,0
NIFTYINFRA,20040514,-,-,-,977.44,38314326,0,0
NIFTYINFRA,20040517,-,-,-,841.11,22677834,0,0
NIFTYINFRA,20040518,-,-,-,931.55,22915817,0,0
NIFTYINFRA,20040519,-,-,-,980.01,25566178,0,0
NIFTYINFRA,20040520,-,-,-,962.85,24848262,0,0
NIFTYINFRA,20040521,-,-,-,946.73,18304422,0,0
NIFTYINFRA,20040524,-,-,-,983.85,16106643,0,0
NIFTYINFRA,20040525,-,-,-,966.80,14832950,0,0
NIFTYINFRA,20040526,-,-,-,986.61,25563689,0,0
NIFTYINFRA,20040527,-,-,-,974.27,17560973,0,0
NIFTYINFRA,20040528,-,-,-,921.28,17699552,0,0
NIFTYINFRA,20040531,-,-,-,888.39,15458669,0,0
NIFTYINFRA,20040601,-,-,-,894.47,13935176,0,0
NIFTYINFRA,20040602,-,-,-,912.09,15616246,0,0
NIFTYINFRA,20040603,-,-,-,894.39,18742772,0,0
NIFTYINFRA,20040604,-,-,-,896.21,17569076,0,0
NIFTYINFRA,20040607,-,-,-,918.72,16494182,0,0
NIFTYINFRA,20040608,-,-,-,934.75,16207256,0,0
NIFTYINFRA,20040609,-,-,-,946.12,23833298,0,0
NIFTYINFRA,20040610,-,-,-,954.10,23696256,0,0
NIFTYINFRA,20040611,-,-,-,930.64,29512651,0,0
NIFTYINFRA,20040614,-,-,-,906.18,16900209,0,0
NIFTYINFRA,20040615,-,-,-,915.58,14833000,0,0
NIFTYINFRA,20040616,-,-,-,914.64,13678341,0,0
NIFTYINFRA,20040617,-,-,-,918.62,15175856,0,0
NIFTYINFRA,20040618,-,-,-,915.15,19701911,0,0
NIFTYINFRA,20040621,-,-,-,898.58,11210445,0,0
NIFTYINFRA,20040622,-,-,-,905.22,13198631,0,0
NIFTYINFRA,20040623,-,-,-,887.14,13476416,0,0
NIFTYINFRA,20040624,-,-,-,882.01,22864828,0,0
NIFTYINFRA,20040625,-,-,-,907.22,15156567,0,0
NIFTYINFRA,20040628,-,-,-,930.02,12555721,0,0
NIFTYINFRA,20040629,-,-,-,938.54,14153940,0,0
NIFTYINFRA,20040630,-,-,-,941.86,16961117,0,0
NIFTYINFRA,20040701,-,-,-,959.01,18834427,0,0
NIFTYINFRA,20040702,-,-,-,964.09,18182603,0,0
NIFTYINFRA,20040705,-,-,-,965.14,13079854,0,0
NIFTYINFRA,20040706,-,-,-,986.82,16787218,0,0
NIFTYINFRA,20040707,-,-,-,988.57,24063338,0,0
NIFTYINFRA,20040708,-,-,-,977.20,59783343,0,0
NIFTYINFRA,20040709,-,-,-,1008.23,22820973,0,0
NIFTYINFRA,20040712,-,-,-,1004.04,15412173,0,0
NIFTYINFRA,20040713,-,-,-,1001.24,11135903,0,0
NIFTYINFRA,20040714,-,-,-,991.80,12102666,0,0
NIFTYINFRA,20040715,-,-,-,992.72,9606343,0,0
NIFTYINFRA,20040716,-,-,-,1001.75,14366083,0,0
NIFTYINFRA,20040719,-,-,-,1009.87,15076368,0,0
NIFTYINFRA,20040720,-,-,-,1011.55,11535955,0,0
NIFTYINFRA,20040721,-,-,-,1019.71,16669570,0,0
NIFTYINFRA,20040722,-,-,-,1043.66,24320276,0,0
NIFTYINFRA,20040723,-,-,-,1022.63,24906514,0,0
NIFTYINFRA,20040726,-,-,-,1018.80,16753629,0,0
NIFTYINFRA,20040727,-,-,-,1000.71,20993863,0,0
NIFTYINFRA,20040728,-,-,-,993.78,14123371,0,0
NIFTYINFRA,20040729,-,-,-,1005.62,17192540,0,0
NIFTYINFRA,20040730,-,-,-,1022.41,21598031,0,0
NIFTYINFRA,20040802,-,-,-,1027.72,15710693,0,0
NIFTYINFRA,20040803,-,-,-,1020.97,15886491,0,0
NIFTYINFRA,20040804,-,-,-,1021.47,16352341,0,0
NIFTYINFRA,20040805,-,-,-,1030.22,18722908,0,0
NIFTYINFRA,20040806,-,-,-,1022.52,13310021,0,0
NIFTYINFRA,20040809,-,-,-,1038.01,19922021,0,0
NIFTYINFRA,20040810,-,-,-,1048.97,21330913,0,0
NIFTYINFRA,20040811,-,-,-,1035.35,18347121,0,0
NIFTYINFRA,20040812,-,-,-,1036.35,13198446,0,0
NIFTYINFRA,20040813,-,-,-,1018.45,15724361,0,0
NIFTYINFRA,20040816,-,-,-,1011.81,11187304,0,0
NIFTYINFRA,20040817,-,-,-,1021.67,10759231,0,0
NIFTYINFRA,20040818,-,-,-,994.52,15326714,0,0
NIFTYINFRA,20040819,-,-,-,1008.03,16055164,0,0
NIFTYINFRA,20040820,-,-,-,992.63,11910824,0,0
NIFTYINFRA,20040823,-,-,-,983.42,8368499,0,0
NIFTYINFRA,20040824,-,-,-,986.17,12610475,0,0
NIFTYINFRA,20040825,-,-,-,997.98,13773037,0,0
NIFTYINFRA,20040826,-,-,-,1010.97,26274111,0,0
