SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYSERVSECTOR,19990601,-,-,-,1000.00,-,0,0
NIFTYSERVSECTOR,19990602,-,-,-,1015.06,-,0,0
NIFTYSERVSECTOR,19990603,-,-,-,1025.09,-,0,0
NIFTYSERVSECTOR,19990604,-,-,-,1037.48,-,0,0
NIFTYSERVSECTOR,19990607,-,-,-,1036.27,-,0,0
NIFTYSERVSECTOR,19990608,-,-,-,1046.93,-,0,0
NIFTYSERVSECTOR,19990609,-,-,-,1039.32,-,0,0
NIFTYSERVSECTOR,19990610,-,-,-,1041.91,-,0,0
NIFTYSERVSECTOR,19990611,-,-,-,1021.82,-,0,0
NIFTYSERVSECTOR,19990614,-,-,-,992.61,-,0,0
NIFTYSERVSECTOR,19990615,-,-,-,973.07,-,0,0
NIFTYSERVSECTOR,19990616,-,-,-,987.14,-,0,0
NIFTYSERVSECTOR,19990617,-,-,-,1006.03,-,0,0
NIFTYSERVSECTOR,19990618,-,-,-,997.40,-,0,0
NIFTYSERVSECTOR,19990621,-,-,-,1035.88,-,0,0
NIFTYSERVSECTOR,19990622,-,-,-,1046.63,-,0,0
NIFTYSERVSECTOR,19990623,-,-,-,1030.18,-,0,0
NIFTYSERVSECTOR,19990624,-,-,-,1026.43,-,0,0
NIFTYSERVSECTOR,19990625,-,-,-,1031.80,-,0,0
NIFTYSERVSECTOR,19990628,-,-,-,1041.56,-,0,0
NIFTYSERVSECTOR,19990629,-,-,-,1039.88,-,0,0
NIFTYSERVSECTOR,19990630,-,-,-,1039.21,-,0,0
NIFTYSERVSECTOR,19990701,-,-,-,1041.80,-,0,0
NIFTYSERVSECTOR,19990702,-,-,-,1051.40,-,0,0
NIFTYSERVSECTOR,19990705,-,-,-,1081.98,-,0,0
NIFTYSERVSECTOR,19990706,-,-,-,1095.18,-,0,0
NIFTYSERVSECTOR,19990707,-,-,-,1098.43,-,0,0
NIFTYSERVSECTOR,19990708,-,-,-,1084.09,-,0,0
NIFTYSERVSECTOR,19990709,-,-,-,1093.14,-,0,0
NIFTYSERVSECTOR,19990712,-,-,-,1157.42,-,0,0
NIFTYSERVSECTOR,19990713,-,-,-,1175.45,-,0,0
NIFTYSERVSECTOR,19990714,-,-,-,1207.84,-,0,0
NIFTYSERVSECTOR,19990715,-,-,-,1189.01,-,0,0
NIFTYSERVSECTOR,19990716,-,-,-,1210.18,-,0,0
NIFTYSERVSECTOR,19990719,-,-,-,1260.88,-,0,0
NIFTYSERVSECTOR,19990720,-,-,-,1208.94,-,0,0
NIFTYSERVSECTOR,19990721,-,-,-,1213.79,-,0,0
NIFTYSERVSECTOR,19990722,-,-,-,1225.46,-,0,0
NIFTYSERVSECTOR,19990723,-,-,-,1213.07,-,0,0
NIFTYSERVSECTOR,19990726,-,-,-,1208.74,-,0,0
NIFTYSERVSECTOR,19990727,-,-,-,1187.68,-,0,0
NIFTYSERVSECTOR,19990728,-,-,-,1221.01,-,0,0
NIFTYSERVSECTOR,19990729,-,-,-,1237.97,-,0,0
NIFTYSERVSECTOR,19990730,-,-,-,1226.46,-,0,0
NIFTYSERVSECTOR,19990802,-,-,-,1215.92,-,0,0
NIFTYSERVSECTOR,19990803,-,-,-,1221.05,-,0,0
NIFTYSERVSECTOR,19990804,-,-,-,1253.36,-,0,0
NIFTYSERVSECTOR,19990805,-,-,-,1235.71,-,0,0
NIFTYSERVSECTOR,19990806,-,-,-,1236.52,-,0,0
