SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYMETAL,20110712,-,-,-,3795.90,36832864,0,0
NIFTYMETAL,20110713,-,-,-,3837.31,26967174,0,0
NIFTYMETAL,20110714,-,-,-,3868.91,29769692,0,0
NIFTYMETAL,20110715,-,-,-,3831.68,18883114,0,0
NIFTYMETAL,20110718,-,-,-,3854.30,22637597,0,0
NIFTYMETAL,20110719,-,-,-,3884.52,19215501,0,0
NIFTYMETAL,20110720,-,-,-,3845.38,16740986,0,0
NIFTYMETAL,20110721,-,-,-,3824.44,12832785,0,0
NIFTYMETAL,20110722,-,-,-,3863.09,24191896,0,0
NIFTYMETAL,20110725,-,-,-,3902.45,21955899,0,0
NIFTYMETAL,20110726,-,-,-,3863.45,20883957,0,0
NIFTYMETAL,20110727,-,-,-,3880.40,26540217,0,0
NIFTYMETAL,20110728,-,-,-,3793.06,33402279,0,0
NIFTYMETAL,20110729,-,-,-,3718.06,31957816,0,0
NIFTYMETAL,20110801,-,-,-,3680.52,37045773,0,0
NIFTYMETAL,20110802,-,-,-,3629.35,29741393,0,0
NIFTYMETAL,20110803,-,-,-,3629.26,31698965,0,0
NIFTYMETAL,20110804,-,-,-,3578.49,31145047,0,0
NIFTYMETAL,20110805,-,-,-,3486.23,54887979,0,0
NIFTYMETAL,20110808,-,-,-,3361.35,48504566,0,0
NIFTYMETAL,20110809,-,-,-,3264.20,63730457,0,0
NIFTYMETAL,20110810,-,-,-,3316.85,51615067,0,0
NIFTYMETAL,20110811,-,-,-,3317.65,28012515,0,0
NIFTYMETAL,20110812,-,-,-,3278.38,34372214,0,0
NIFTYMETAL,20110816,-,-,-,3217.85,30543324,0,0
NIFTYMETAL,20110817,-,-,-,3241.47,26921500,0,0
NIFTYMETAL,20110818,-,-,-,3150.91,27068761,0,0
NIFTYMETAL,20110819,-,-,-,3141.73,38058560,0,0
NIFTYMETAL,20110822,-,-,-,3202.63,31241259,0,0
NIFTYMETAL,20110823,-,-,-,3220.54,27261078,0,0
NIFTYMETAL,20110824,-,-,-,3144.20,35328426,0,0
NIFTYMETAL,20110825,-,-,-,3083.89,43272998,0,0
NIFTYMETAL,20110826,-,-,-,2972.57,34643302,0,0
NIFTYMETAL,20110829,-,-,-,3107.26,37584593,0,0
