SYMBOL,DATE,Open,High,Low,Close,Traded Qty,Delivery Qty
NIFTYLIQ15,20090101,-,-,-,1500.00,-,0,0
NIFTYLIQ15,20090102,-,-,-,1520.10,-,0,0
NIFTYLIQ15,20090105,-,-,-,1588.65,-,0,0
NIFTYLIQ15,20090106,-,-,-,1603.45,-,0,0
NIFTYLIQ15,20090107,-,-,-,1474.10,-,0,0
NIFTYLIQ15,20090109,-,-,-,1430.85,-,0,0
NIFTYLIQ15,20090112,-,-,-,1376.45,-,0,0
NIFTYLIQ15,20090113,-,-,-,1356.40,-,0,0
NIFTYLIQ15,20090114,-,-,-,1404.65,-,0,0
NIFTYLIQ15,20090115,-,-,-,1347.60,-,0,0
NIFTYLIQ15,20090116,-,-,-,1395.55,-,0,0
NIFTYLIQ15,20090119,-,-,-,1397.80,-,0,0
NIFTYLIQ15,20090120,-,-,-,1358.75,-,0,0
NIFTYLIQ15,20090121,-,-,-,1298.55,-,0,0
NIFTYLIQ15,20090122,-,-,-,1303.45,-,0,0
NIFTYLIQ15,20090123,-,-,-,1274.55,-,0,0
NIFTYLIQ15,20090127,-,-,-,1318.55,-,0,0
NIFTYLIQ15,20090128,-,-,-,1365.95,-,0,0
NIFTYLIQ15,20090129,-,-,-,1363.90,-,0,0
NIFTYLIQ15,20090130,-,-,-,1391.20,-,0,0
NIFTYLIQ15,20090202,-,-,-,1324.90,-,0,0
NIFTYLIQ15,20090203,-,-,-,1335.65,-,0,0
NIFTYLIQ15,20090204,-,-,-,1341.20,-,0,0
NIFTYLIQ15,20090205,-,-,-,1325.50,-,0,0
NIFTYLIQ15,20090206,-,-,-,1358.50,-,0,0
NIFTYLIQ15,20090209,-,-,-,1413.65,-,0,0
NIFTYLIQ15,20090210,-,-,-,1430.90,-,0,0
NIFTYLIQ15,20090211,-,-,-,1426.10,-,0,0
NIFTYLIQ15,20090212,-,-,-,1406.75,-,0,0
NIFTYLIQ15,20090213,-,-,-,1442.60,-,0,0
NIFTYLIQ15,20090216,-,-,-,1378.75,-,0,0
NIFTYLIQ15,20090217,-,-,-,1329.80,-,0,0
NIFTYLIQ15,20090218,-,-,-,1314.70,-,0,0
NIFTYLIQ15,20090219,-,-,-,1313.10,-,0,0
NIFTYLIQ15,20090220,-,-,-,1274.60,-,0,0
NIFTYLIQ15,20090224,-,-,-,1264.10,-,0,0
NIFTYLIQ15,20090225,-,-,-,1270.35,-,0,0
NIFTYLIQ15,20090226,-,-,-,1269.75,-,0,0
NIFTYLIQ15,20090227,-,-,-,1271.80,-,0,0
NIFTYLIQ15,20090302,-,-,-,1218.35,-,0,0
NIFTYLIQ15,20090303,-,-,-,1191.80,-,0,0
NIFTYLIQ15,20090304,-,-,-,1189.00,-,0,0
NIFTYLIQ15,20090305,-,-,-,1150.50,-,0,0
NIFTYLIQ15,20090306,-,-,-,1172.30,-,0,0
NIFTYLIQ15,20090309,-,-,-,1155.00,-,0,0
NIFTYLIQ15,20090312,-,-,-,1191.90,-,0,0
NIFTYLIQ15,20090313,-,-,-,1254.80,-,0,0
NIFTYLIQ15,20090316,-,-,-,1287.35,-,0,0
NIFTYLIQ15,20090317,-,-,-,1271.55,-,0,0
NIFTYLIQ15,20090318,-,-,-,1298.95,-,0,0
NIFTYLIQ15,20090319,-,-,-,1300.20,-,0,0
NIFTYLIQ15,20090320,-,-,-,1289.95,-,0,0
NIFTYLIQ15,20090323,-,-,-,1369.75,-,0,0
NIFTYLIQ15,20090324,-,-,-,1381.15,-,0,0
NIFTYLIQ15,20090325,-,-,-,1419.60,-,0,0
NIFTYLIQ15,20090326,-,-,-,1472.40,-,0,0
NIFTYLIQ15,20090327,-,-,-,1485.55,-,0,0
NIFTYLIQ15,20090330,-,-,-,1392.35,-,0,0
NIFTYLIQ15,20090331,-,-,-,1410.95,-,0,0
NIFTYLIQ15,20090401,-,-,-,1445.70,-,0,0
NIFTYLIQ15,20090402,-,-,-,1522.20,-,0,0
NIFTYLIQ15,20090406,-,-,-,1568.10,-,0,0
NIFTYLIQ15,20090408,-,-,-,1593.10,-,0,0
NIFTYLIQ15,20090409,-,-,-,1611.10,-,0,0
NIFTYLIQ15,20090413,-,-,-,1649.85,-,0,0
NIFTYLIQ15,20090415,-,-,-,1716.40,-,0,0
NIFTYLIQ15,20090416,-,-,-,1651.70,-,0,0
NIFTYLIQ15,20090417,-,-,-,1676.75,-,0,0
NIFTYLIQ15,20090420,-,-,-,1667.85,-,0,0
NIFTYLIQ15,20090421,-,-,-,1637.45,-,0,0
NIFTYLIQ15,20090422,-,-,-,1617.45,-,0,0
NIFTYLIQ15,20090424,-,-,-,1703.70,-,0,0
NIFTYLIQ15,20090427,-,-,-,1718.35,-,0,0
NIFTYLIQ15,20090428,-,-,-,1640.65,-,0,0
NIFTYLIQ15,20090429,-,-,-,1706.45,-,0,0
NIFTYLIQ15,20090504,-,-,-,1836.75,-,0,0
NIFTYLIQ15,20090505,-,-,-,1856.45,-,0,0
NIFTYLIQ15,20090506,-,-,-,1815.40,-,0,0
NIFTYLIQ15,20090507,-,-,-,1857.35,-,0,0
NIFTYLIQ15,20090508,-,-,-,1807.75,-,0,0
NIFTYLIQ15,20090511,-,-,-,1779.70,-,0,0
NIFTYLIQ15,20090512,-,-,-,1856.10,-,0,0
NIFTYLIQ15,20090513,-,-,-,1835.90,-,0,0
NIFTYLIQ15,20090514,-,-,-,1805.00,-,0,0
NIFTYLIQ15,20090515,-,-,-,1861.95,-,0,0
NIFTYLIQ15,20090518,-,-,-,2240.05,-,0,0
NIFTYLIQ15,20090519,-,-,-,2317.25,-,0,0
NIFTYLIQ15,20090520,-,-,-,2266.05,-,0,0
